acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
15891,48976,48837,48533,48884,48958,48860,48848,48908,48687,48931,16041,48975,48776,48705,48540,48522,16263
16022,48962,48846,15877,48898,48977,48823,48918,48960,48422,49023,16138,49019,48872,48573,48550,15650,16236
15947,48938,48890,16040,48948,49014,48898,49016,49023,48736,49030,16047,49083,48905,15633,48493,15755,16241
15893,48991,48900,48499,48896,48996,48901,48887,48955,48650,49004,16091,49006,48848,48745,48716,48188,16261
15835,48997,48883,48635,48898,48992,48916,48874,48943,48702,48995,16097,49003,48828,48742,48688,15506,16251
15885,49012,48825,48518,48933,48972,48912,48926,48927,48735,48985,16145,49024,48774,48686,48529,48523,16256
16002,49009,48795,15500,48939,48968,48886,48934,48925,48648,48972,16153,49013,48760,48620,48574,48663,16258
16065,49010,48766,15930,48952,48969,48817,48977,48952,15793,49028,16187,49033,48849,48461,48032,48421,16258
15951,48969,48852,15444,48893,48965,48867,48891,48934,48648,48975,16097,48985,48769,48622,48539,48659,16228
15779,48988,48905,48609,48865,48995,48909,48839,48945,48734,48979,16040,48983,48811,48741,48461,15926,16255
15723,48986,48899,48630,48876,48993,48915,48857,48952,48691,49004,16048,48987,48823,48775,15742,16018,16231
15627,48969,48874,48649,48849,48975,48911,48828,48928,48763,48979,16069,48990,48794,48764,15820,15952,16245
48586,48978,48919,48765,48826,49005,48944,48779,48952,48829,49004,15990,48999,48836,48844,15976,16068,16251
15807,48967,48880,48366,48858,48976,48884,48862,48934,48697,48984,16106,49008,48795,48656,15755,15966,16246
15998,48997,48848,15704,48901,48987,48858,48900,48952,48356,48996,16113,49009,48833,48645,15846,15958,16254
15808,48990,48879,48583,48871,48990,48907,48840,48951,48730,49000,16045,48999,48845,48775,15997,16024,16233
15840,49010,48903,48517,48908,49013,48922,48903,48966,48754,49016,16112,49031,48827,48741,15969,16038,16263
15934,48950,48788,15759,48896,48942,48837,48906,48916,48583,48976,16128,49008,48808,48543,15871,15638,16232
15484,49004,48829,48666,48929,48980,48951,48917,48945,48804,49033,16136,49026,48772,48817,15907,15930,16231
15633,48974,48906,48668,48829,48995,48905,48799,48954,48669,48995,15974,48976,48870,48808,48388,16006,16255
15699,49004,48885,48677,48894,48992,48913,48862,48938,48711,48995,16081,48997,48809,48775,48486,15952,16250
15825,49001,48871,48608,48909,48992,48925,48892,48944,48715,49007,16102,48993,48800,48770,48422,15970,16245
15959,48993,48808,15376,48921,48965,48881,48912,48928,48431,48977,16123,49003,48775,48623,48358,15792,16252
16038,49025,48769,15729,48951,48970,48884,48948,48930,48576,48978,16152,49017,48757,48528,48354,15692,16257
16151,49033,48723,16029,48986,48973,48795,49004,48948,15789,48989,16199,49024,48783,15882,48755,48568,16250
16043,48961,48772,15894,48900,48945,48769,48903,48929,15768,48964,16077,48970,48830,48612,15504,15724,16242
15686,49031,48910,48721,48917,49018,48950,48895,48964,48785,49020,16078,48995,48807,48789,48553,16021,16240
15753,49026,48879,48684,48913,49001,48925,48895,48948,48704,49004,16082,48999,48816,48778,15728,16004,16258
15863,49003,48877,48467,48899,48995,48897,48897,48955,48666,49005,16094,48998,48843,48709,15648,16013,16251
15971,48996,48857,15630,48906,48988,48879,48908,48949,48680,48991,16116,49009,48814,48630,48008,15962,16256
16014,49007,48832,15649,48928,48978,48848,48929,48941,15780,48993,16149,49001,48803,48524,48407,15917,16246
16066,48999,48773,15921,48939,48960,48823,48949,48932,48376,48965,16156,49008,48779,15622,48431,15754,16253
16069,48969,48776,15967,48922,48947,48783,48937,48909,48294,48929,16160,49023,48745,15902,48781,48477,16271
16132,48971,48731,16046,48929,48950,48673,48962,48948,15951,48994,16163,49009,48858,15812,48473,15608,16229
15863,48979,48882,48556,48853,48980,48873,48830,48931,48593,48947,16015,48955,48825,48706,48762,15838,16258
16118,49047,48854,15919,48962,49033,48875,48965,49001,48626,49043,16166,49043,48904,48454,48517,15950,16266
15973,48984,48856,15594,48899,48983,48870,48898,48949,48545,48988,16091,48994,48834,48648,48655,15899,16252
16004,49003,48841,15618,48913,48983,48871,48912,48952,48354,48989,16114,49007,48832,48603,48674,15890,16248
16024,48986,48812,15827,48922,48965,48860,48925,48931,48314,48977,16145,49009,48779,48417,48656,15699,16252
16041,49002,48802,15835,48941,48968,48852,48943,48934,48314,48975,16153,49008,48784,48384,48646,15672,16257
16013,49004,48803,15820,48924,48972,48841,48930,48936,48555,48982,16148,49024,48810,48411,48575,15823,16254
15989,49002,48797,15714,48938,48963,48865,48938,48925,48538,48973,16150,49017,48765,48382,48606,15676,16256
16149,48983,48693,16067,48951,48938,48676,48986,48924,15944,48954,16192,49010,48773,15995,48761,48681,16245
15977,48971,48809,15724,48904,48952,48834,48901,48921,48504,48957,16107,48984,48791,48535,48596,15759,16247
16005,48991,48845,15747,48909,48981,48859,48913,48950,48481,48993,16124,49004,48828,48568,48574,15947,16251
15807,48994,48851,48588,48904,48976,48907,48876,48934,48693,48984,16081,48992,48805,48728,48306,15967,16247
15987,48988,48842,15719,48910,48977,48857,48915,48945,48491,48997,16129,49012,48831,48574,48456,15945,16252
16021,48996,48842,15735,48912,48980,48870,48914,48946,48515,48992,16128,49000,48806,48601,48589,15945,16250
15973,49017,48814,15540,48929,48974,48830,48916,48934,15496,48973,16127,49002,48826,48395,48574,15897,16253
16060,49017,48797,15838,48927,48971,48831,48939,48937,48707,48995,16167,49011,48796,48468,48571,15902,16255
16059,49006,48755,15927,48955,48953,48808,48968,48929,15484,48973,16162,49020,48792,15735,48428,15773,16254
16155,48999,48685,16053,48957,48942,48663,48976,48922,15967,48933,16167,48993,48786,15958,48782,48445,16261
16047,48998,48783,15884,48934,48964,48834,48945,48939,15630,48991,16148,49008,48804,48404,48364,15856,16243
15885,48986,48886,48430,48880,48989,48888,48854,48951,48621,48986,16056,48984,48845,48694,48513,16015,16250
15868,49018,48910,48568,48908,49020,48924,48880,48975,48694,49010,16029,48999,48863,48757,48328,16064,16257
16047,48991,48864,15842,48920,48976,48829,48920,48945,16003,49006,16166,49013,48831,15376,48671,15938,16258
16055,49004,48760,15963,48952,48947,48807,48980,48925,15879,48958,16166,49016,48773,15904,48656,15671,16256
16037,49003,48788,15823,48935,48966,48853,48939,48936,48360,48983,16142,49005,48790,48435,48262,15878,16248
16073,49002,48733,15909,48945,48949,48816,48947,48916,15296,48945,16157,49005,48741,15721,48667,48056,16263
16030,49001,48800,15811,48927,48968,48830,48930,48948,15774,48990,16124,48986,48844,48530,48495,15894,16234
15882,48981,48883,48482,48859,48987,48878,48833,48951,48572,48982,16019,48971,48862,48728,48522,16016,16251
15875,49032,48908,48618,48928,49026,48937,48909,48986,48668,49029,16064,49020,48862,48777,48534,16064,16260
16139,48999,48796,16032,48959,48962,48790,48966,48947,16004,48972,16158,49004,48811,15910,48770,15797,16249
16096,48995,48731,15978,48946,48944,48791,48956,48925,15805,48968,16169,49006,48780,15841,48661,15728,16252
15931,49019,48795,15392,48943,48956,48829,48946,48916,15782,48977,16186,49020,48753,15866,48779,15681,16240
16149,48941,48516,16095,48934,48910,48538,48971,48913,15946,48959,16192,49026,48802,15998,48559,48677,16241
15900,48999,48832,48533,48907,48968,48889,48876,48924,48655,48951,16071,48980,48789,48648,48778,15380,16256
15940,48998,48879,14720,48896,49001,48885,48895,48967,48346,49007,16086,49017,48894,48665,48717,15864,16270
15920,49001,48885,48434,48906,48994,48870,48891,48963,15518,49018,16068,48986,48878,48715,48721,15877,16248
15979,49007,48830,15396,48910,48979,48871,48910,48942,48668,48990,16119,49006,48831,48573,48723,15578,16240
16127,48977,48727,16010,48940,48949,48759,48962,48928,15857,48971,16173,49012,48800,15878,48717,48729,16256
16105,48988,48774,16017,48959,48966,48823,48994,48949,48144,49025,16209,49050,48825,15909,48690,48606,16240
16065,48990,48703,15881,48938,48926,48795,48936,48885,15726,48906,16138,48963,48654,15766,48786,48779,16230
15906,48960,48901,48441,48811,48986,48825,48791,48953,15699,48973,15930,48942,48902,48722,48779,15814,16248
15787,49018,48905,48712,48897,49009,48932,48845,48955,48665,48993,16007,48968,48834,48795,48806,15771,16251
15884,48984,48905,48507,48870,49004,48902,48859,48968,48659,49002,16009,48994,48880,48765,48764,15793,16259
15937,48975,48889,48410,48878,48987,48868,48861,48954,15902,49002,16060,48987,48875,48657,48778,15344,16244
16048,49029,48817,15818,48957,48981,48884,48956,48948,48040,48976,16141,49007,48797,47808,48799,48759,16244
16059,48992,48793,15857,48929,48965,48837,48929,48935,15552,48975,16139,49000,48808,48216,48752,48710,16245
16153,48991,48751,16052,48943,48955,48669,48970,48937,15994,48960,16170,49005,48824,15954,48789,48822,16249
16032,48952,48772,15834,48890,48927,48759,48890,48914,15872,48939,16043,48932,48815,48553,48720,48565,16221
15973,48992,48912,15590,48885,49016,48882,48885,48989,48354,49030,16067,48999,48911,48689,48774,15952,16252
15813,48985,48914,48527,48859,49010,48900,48850,48977,48657,49010,15991,48990,48899,48777,48698,15988,16259
16050,48974,48830,15860,48909,48976,48857,48908,48946,48577,48980,16117,48989,48824,48480,48755,48475,16250
16138,49012,48774,16007,48957,48965,48798,48972,48943,15887,48984,16168,49004,48795,15786,48772,48690,16244
16150,49040,48724,16018,49005,48973,48819,49021,48948,15890,48995,16208,49030,48786,15921,48809,48773,16253
16020,48964,48749,15843,48918,48930,48795,48920,48905,15659,48943,16131,48977,48780,15588,48689,48664,16217
15797,49009,48917,48668,48882,49014,48923,48827,48962,48705,48992,16013,48971,48853,48775,48816,15898,16258
15666,49029,48913,48747,48900,49009,48919,48848,48951,48587,48985,16030,48976,48824,48806,48833,15826,16267
15973,48996,48899,15328,48886,49002,48853,48885,48974,48425,49025,16067,48994,48903,48699,48735,15921,16249
16007,48978,48838,15764,48921,48966,48839,48924,48939,15927,48993,16120,48994,48836,48505,48713,48336,16243
16134,49016,48715,16021,48968,48949,48741,48990,48931,15920,48976,16193,49022,48799,15926,48747,48770,16254
16024,49008,48800,15753,48936,48967,48857,48934,48938,47904,48986,16138,49003,48818,48549,48692,48474,16259
16138,48979,48674,16004,48924,48947,48800,48940,48915,15913,48961,16165,48995,48750,15723,48650,48736,16242
15962,48984,48878,15626,48902,48986,48889,48905,48957,48560,49010,16122,49004,48834,48577,48691,15907,16236
15830,48976,48886,48475,48870,48987,48892,48854,48959,48598,49015,16063,48998,48878,48713,47920,16015,16244
15911,49017,48873,48523,48917,49001,48911,48883,48966,48646,49013,16056,48996,48864,48745,48368,16010,16258
15823,48993,48879,48505,48891,48987,48884,48866,48958,48422,48996,16012,48985,48879,48704,15396,16004,16243
16114,48987,48826,16026,48918,48969,48623,48946,48967,15797,48992,16118,48992,48900,15744,48617,15932,16251
16076,49039,48778,15845,48978,48974,48827,48983,48945,15824,48997,16164,49010,48811,15136,48605,15801,16259
16185,48958,48628,16141,48963,48923,48376,49010,48937,16081,48981,16199,49011,48845,16038,48718,48467,16229
15958,48990,48803,48240,48913,48957,48868,48892,48920,48590,48955,16077,48983,48788,48652,48445,15769,16262
15938,49013,48897,48342,48907,49009,48899,48895,48979,48425,49025,16049,48994,48893,48742,48268,16038,16250
15930,48999,48900,48390,48886,49002,48876,48859,48967,15440,49011,16065,48979,48894,48726,48649,16009,16263
16002,48954,48871,15852,48860,48981,48820,48865,48961,48180,49005,16083,49002,48896,48551,15476,15978,16260
16129,49011,48787,16003,48943,48964,48696,48965,48944,15905,48969,16142,48985,48844,15901,48774,15753,16240
16098,49003,48758,15952,48951,48951,48792,48959,48936,15912,48985,16149,48996,48828,15732,48575,15754,16246
16011,48970,48839,15767,48892,48965,48821,48889,48942,15750,48980,16077,48967,48852,48565,48501,15943,16237
16056,49001,48816,15897,48931,48975,48825,48935,48954,15636,48993,16131,49007,48857,48430,48328,15904,16260
16142,49019,48723,16029,48981,48959,48798,48997,48946,15876,49001,16199,49030,48820,15920,48697,15638,16255
16085,48935,48675,16002,48902,48904,48646,48913,48887,15909,48905,16111,48953,48787,15840,48720,48446,16232
16061,49009,48792,15875,48933,48967,48798,48923,48943,15869,48970,16091,48971,48860,48444,48789,15769,16256
15773,49012,48829,48670,48918,48978,48917,48869,48938,48672,48991,16034,48986,48831,48788,48641,15899,16259
15866,48982,48895,48388,48878,48994,48867,48849,48968,48682,49020,16042,48996,48904,48765,48679,15985,16260
16092,49007,48580,15965,48981,48925,48806,48987,48906,15850,48974,16198,49020,48740,15871,48690,48761,16248
16071,49010,48596,15874,48969,48932,48841,48958,48909,48407,48963,16151,49007,48764,15372,48627,48644,16250
16044,48974,48711,15908,48936,48928,48818,48953,48906,15809,48998,16214,49037,48757,15890,48720,48695,16242
16133,49012,48629,16006,48979,48935,48777,48987,48918,15909,48954,16170,49009,48759,15889,48780,48768,16250
15963,48984,48830,15681,48919,48968,48875,48921,48949,48410,49015,16128,49006,48841,48581,48704,15760,16221
15794,49001,48908,48587,48900,49008,48912,48866,48982,48606,49055,16121,48996,48899,48798,48776,15953,16256
15821,48989,48913,48542,48875,49003,48889,48852,48977,48392,49030,16027,49001,48910,48765,48728,15963,16258
16157,49010,48619,16064,48980,48931,48721,49013,48921,15880,48971,16198,49031,48777,15972,48741,48810,16251
16023,49006,48715,15762,48956,48941,48860,48948,48912,48471,48974,16155,49016,48770,48376,48632,48624,16258
16154,48980,48607,16065,48957,48922,48601,48979,48910,15989,48938,16174,48998,48797,16002,48781,48798,16244
15997,48986,48814,15775,48923,48963,48846,48927,48940,48096,48999,16137,48998,48835,48342,48772,48344,16229
15798,48987,48901,48579,48876,48995,48899,48841,48961,48638,49004,16017,48980,48889,48742,48765,15939,16245
15916,49017,48925,48614,48871,49026,48902,48814,48993,48449,49030,15910,48968,48922,48811,48786,16037,16259
16092,48986,48498,16006,48972,48903,48766,48984,48877,15248,48950,16199,49022,48656,15968,48694,48818,16232
16086,49024,48516,15913,48998,48927,48817,49001,48911,15784,48987,16173,49027,48771,15598,48489,48649,16259
16105,48943,15312,16087,48957,48846,15845,48994,48874,48978,48852,16096,48982,48759,15945,48606,48787,16221
15538,49036,48918,48731,48931,49026,48954,48900,48980,48782,49033,16054,49024,48856,48778,48761,16002,16259
15777,48964,48884,48522,48853,48977,48876,48821,48948,48625,48988,15968,48972,48873,48734,48569,15972,16248
48591,49002,48904,48779,48866,49010,48951,48796,48967,48900,49022,15847,48999,48867,48894,15846,16085,16261
16170,48992,48667,16054,48962,48953,48791,48979,48932,15693,48979,16165,49019,48798,15894,48737,48677,16262
15946,49032,48763,48494,48970,48963,48913,48944,48931,48667,49002,16125,49024,48787,48678,48320,15810,16263
16086,48957,48668,15984,48930,48917,48752,48941,48908,15765,48964,16133,48994,48791,15798,48589,48654,16231
48626,49031,48898,48831,48919,49009,48972,48829,48952,48837,49020,16015,49008,48808,48852,48520,16036,16270
48399,48997,48865,48749,48892,48984,48942,48826,48938,48803,48997,15987,48983,48827,48804,48120,16009,16259
15950,49001,48796,15320,48929,48964,48860,48906,48952,48480,49010,16041,48977,48888,48729,15750,15962,16249
16107,48988,48739,16027,48960,48938,48738,48966,48937,16015,48993,16138,49017,48890,15928,48619,15762,16258
15747,48993,48904,48660,48903,48994,48946,48845,48940,48888,48998,16074,49009,48748,48641,48737,16029,16241
16051,48993,48511,15846,48953,48916,48797,48930,48919,15803,49014,15973,48980,48809,48732,15631,48433,16255
16158,48889,48682,16125,48869,48898,15879,48920,48902,16087,48931,16003,48946,48834,16075,48803,48904,16225
16018,48993,48799,15825,48936,48969,48856,48940,48958,48598,49037,16023,49033,48855,15498,48654,48594,16244
15919,49002,48847,48499,48912,48975,48888,48881,48946,48674,48997,15853,48982,48828,48611,48759,48659,16248
15992,48996,48836,15705,48926,48984,48886,48928,48970,48566,49051,16034,49037,48850,48368,48702,48619,16250
16002,48973,48899,15654,48897,48991,48839,48883,48976,15749,49026,15791,48987,48906,48399,48814,48596,16250
15984,48979,48872,15641,48867,48989,48813,48848,48963,48543,49020,15736,48988,48875,48557,48775,48594,16246
15759,49039,48778,48766,48959,48962,48958,48932,48919,48875,49004,15986,49025,48688,48677,48598,48670,16248
15975,49024,48851,48428,48934,49000,48920,48921,48963,48781,49026,15937,49025,48797,48676,48705,48582,16262
16118,49013,48699,15968,48960,48946,48781,48961,48934,15808,49008,16055,48998,48783,15887,48725,48829,16235
16023,48978,48901,15829,48880,49002,48815,48882,48996,15460,49036,15448,48984,48924,48519,48798,15759,16231
48504,49026,48881,48776,48923,48990,48937,48877,48953,48753,49024,15857,49004,48829,48784,48677,15750,16264
15296,48982,48908,48684,48862,48991,48910,48826,48963,48744,49024,48401,48996,48876,48786,48740,15890,16256
16057,49027,48738,15638,48972,48954,48896,48951,48931,48553,49010,16048,48998,48788,15600,48729,48755,16250
16095,48989,48776,15947,48931,48960,48796,48940,48945,15661,49027,16041,49022,48823,15811,48725,48759,16257
15929,49024,48784,48499,48951,48957,48906,48926,48927,48746,49040,16081,49020,48803,48454,48691,48666,16249
16022,48969,48862,15806,48879,48976,48795,48860,48953,15376,48983,15739,48972,48887,48256,48791,48601,16260
16133,48904,48669,16032,48877,48897,48413,48906,48906,15977,48952,15934,48938,48799,15903,48684,48842,16190
15753,48978,48803,48627,48905,48950,48902,48854,48921,48783,48994,15897,48999,48791,48686,48473,48511,16255
15750,49033,48855,48732,48927,49005,48934,48858,48974,48805,49030,48350,49011,48888,48806,48458,15943,16272
48680,49020,48797,48820,48932,48955,48950,48864,48923,48886,49013,15770,49012,48771,48839,15888,15899,16258
15902,49015,48832,15658,48929,48978,48806,48914,48966,48441,49037,15830,49003,48872,48647,48650,15803,16251
16019,48993,48815,15770,48930,48971,48870,48923,48950,48088,49027,15928,49016,48814,48530,48642,15687,16254
16044,48994,48632,15892,48963,48932,48854,48948,48921,48701,49018,16049,49019,48710,15715,48654,48679,16248
15967,49030,48803,48336,48957,48985,48911,48930,48969,48737,49040,15840,49026,48835,48687,48521,15789,16261
48300,48991,48822,48744,48899,48959,48919,48812,48921,48818,48974,15590,48982,48780,48783,48515,15761,16258
15967,49026,48801,15885,49001,48994,48900,48981,48998,48802,49046,15640,49048,48901,48493,15328,15806,16254
15829,49007,48898,48608,48905,49007,48922,48848,48981,48792,49028,48526,48988,48897,48786,48691,15962,16255
15935,48993,48792,48596,48892,48941,48876,48863,48910,15914,49041,16069,49001,48760,48591,48667,48642,16251
16100,49018,48728,15929,48969,48949,48823,48970,48939,15616,49029,16033,49006,48786,15766,48739,48726,16241
16072,49033,48775,15881,48988,48978,48886,48981,48966,48553,49051,16029,49036,48817,15572,48753,48650,16251
15929,48963,48268,48148,48936,48861,48838,48911,48821,48671,48939,16031,48969,48451,48368,15008,48775,16217
16003,48970,48884,15818,48884,48995,48819,48875,48991,48442,49035,48498,49010,48923,48596,48715,15835,16261
15918,49009,48885,48502,48905,49003,48912,48864,48980,48837,49026,48526,49012,48855,48781,48668,15872,16264
47920,48968,48882,48710,48838,48971,48919,48770,48941,48780,48992,48515,48971,48819,48804,48622,15823,16246
16048,49012,48663,15856,48970,48940,48851,48956,48927,48601,49015,16029,49024,48772,15758,48589,48791,16245
15873,49002,48771,48521,48951,48940,48888,48925,48916,48599,49003,15977,49002,48777,48540,48585,48684,16253
16186,48970,48682,16132,48948,48938,15376,48979,48959,16064,49026,15961,48989,48887,16021,48775,48805,16230
15903,49023,48758,48591,48953,48948,48915,48911,48921,48778,48999,15907,48992,48710,48669,48629,48646,16245
15712,48998,48826,48643,48921,48972,48922,48889,48951,48806,49030,15758,49023,48823,48733,48519,15751,16256
47616,49008,48836,48720,48914,48977,48928,48849,48946,48828,49018,15336,49004,48831,48787,48374,15882,16257
15683,49025,48799,48705,48937,48967,48926,48886,48938,48822,49015,15767,49004,48792,48786,48296,15788,16260
15856,49012,48793,48543,48938,48957,48899,48899,48941,48733,49021,15833,48997,48798,48702,48527,15761,16243
16032,48987,48786,15777,48931,48959,48848,48919,48947,48614,49027,15883,49009,48830,48516,48600,15392,16255
15999,49029,48782,15304,48967,48977,48907,48944,48957,48729,49035,15922,49030,48798,48593,48627,15614,16265
16108,48936,48629,16016,48911,48899,48563,48920,48900,15923,48953,15939,48956,48785,15903,48707,48771,16231
15838,49024,48769,48624,48952,48962,48920,48917,48938,48781,49025,15882,49026,48781,48707,48395,15280,16258
48644,49018,48839,48828,48906,48975,48955,48786,48928,48841,48970,48550,48968,48779,48851,48412,15892,16262
48506,49008,48789,48785,48926,48955,48950,48853,48917,48851,48997,15828,49002,48763,48803,15705,15749,16255
15972,48996,48785,15600,48919,48973,48897,48897,48949,48828,49014,15803,49006,48793,48671,48326,15629,16256
16059,49000,48730,15780,48957,48955,48884,48942,48938,48646,49021,15966,49011,48789,48356,48593,48444,16255
16073,49021,48764,15906,48964,48959,48809,48959,48961,15849,49048,15992,49026,48870,15752,48709,48132,16252
16030,49009,48709,15766,48958,48944,48856,48938,48933,48608,49023,15967,49012,48784,48332,48619,48548,16252
15764,49025,48798,48665,48945,48972,48927,48903,48946,48800,49028,15776,49018,48809,48753,48382,15837,16260
48519,49039,48806,48831,48940,48974,48965,48831,48929,48859,49016,15772,48999,48764,48852,48438,15881,16269
16042,49025,48793,15598,48956,48977,48909,48932,48958,48736,49038,15923,49005,48812,48683,48654,15702,16243
16021,49010,48718,15760,48961,48943,48850,48948,48931,48575,49024,15984,49018,48807,48304,48598,48391,16254
16028,48932,48674,15898,48897,48902,48720,48886,48874,15620,48932,15916,48968,48773,15763,48681,48779,16257
15962,49033,48815,48505,48961,48983,48914,48927,48961,48697,49034,15814,49002,48834,48668,48752,48409,16250
15703,49019,48813,48690,48940,48975,48930,48884,48946,48863,49031,15846,49007,48832,48779,48590,15629,16250
15727,48988,48878,48591,48924,48970,48906,48891,48950,48682,49015,15741,48992,48879,48700,48686,48324,16261
16061,48968,48718,15876,48934,48929,48815,48934,48917,48080,49014,16032,49014,48797,15693,48622,48776,16242
16013,49018,48742,15779,48962,48960,48851,48936,48942,48690,49002,15901,48999,48818,48408,48695,48701,16254
16006,49028,48725,15464,48976,48950,48899,48956,48932,48688,49030,16006,49015,48763,48418,48679,48694,16240
16008,48981,48794,15716,48916,48950,48825,48891,48931,48523,48985,15761,48967,48814,48486,48751,48708,16240
15384,48977,48316,48708,48938,48850,48912,48896,48776,48817,48923,16034,48963,15748,48627,48258,48802,16216
15929,49026,48895,48415,48934,49017,48911,48909,49001,48659,49050,48436,49024,48914,48724,48767,15829,16264
14720,48988,48909,48738,48857,49011,48943,48783,48972,48863,49020,48648,48996,48854,48842,48677,15865,16270
16066,49030,48669,15921,48980,48944,48799,48969,48942,48462,49038,16011,49026,48825,15538,48596,48742,16243
15955,49030,48780,48465,48965,48969,48917,48934,48945,48730,49034,15910,49028,48802,48640,48645,48653,16263
16017,48954,48398,15858,48934,48871,48787,48919,48852,48447,48960,16010,48985,48675,15793,15506,48811,16222
15546,49003,48785,48733,48918,48942,48918,48834,48904,48810,48951,15522,48941,48703,48765,48704,48589,16231
15680,49009,48897,48680,48902,49008,48913,48828,48990,48748,49033,48725,49010,48920,48823,48563,15908,16271
48176,48981,48901,48723,48839,48985,48906,48756,48949,48749,48987,48629,48966,48845,48806,48707,15620,16257
48318,49006,48826,48677,48917,48955,48897,48869,48928,48738,49000,15590,48992,48802,48752,48500,48512,16250
16035,49034,48743,15436,48985,48968,48914,48960,48949,48734,49034,15969,49025,48758,48508,48558,48768,16256
15876,49024,48781,48640,48947,48957,48914,48901,48919,48746,48982,15861,48996,48712,48648,48665,48770,16262
16020,48994,48830,15778,48917,48974,48823,48905,48961,48334,49022,15312,48991,48865,48475,48689,48642,16246
15713,49005,48901,48684,48898,49005,48918,48815,48984,48787,49027,48705,48988,48897,48823,48670,15890,16261
16022,48958,48849,15873,48878,48969,48781,48869,48963,48346,49008,48454,48969,48881,48512,48746,48663,16236
15943,49024,48823,48356,48936,48976,48887,48900,48961,48701,49026,15600,49006,48838,48675,48631,48579,16256
48649,49036,48756,48824,48970,48953,48973,48906,48909,48900,49015,15939,49026,48620,48793,15752,48532,16256
16025,49006,48773,15799,48948,48961,48853,48935,48947,48577,49024,15885,49021,48801,48316,48598,48758,16257
