acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
49274,48938,49062,49265,16154,48961,49256,16349,16045,49289,16135,48713,48900,16255,49206,16363,16075,15562
16313,16028,48728,16326,48436,48585,16283,48914,48830,16288,48828,15849,48008,48606,16303,49083,48667,15966
16388,15842,48707,16379,48579,48813,16355,48922,48960,16390,48879,48775,15848,48966,16337,49113,15695,16072
16019,16066,48923,16001,16139,48826,16016,16134,48844,15884,15745,48945,15759,48851,48691,48643,15627,15472
49099,48814,49057,49103,16134,48973,49103,16268,48804,49155,15775,48936,48807,15972,49073,16109,16034,15878
16343,16146,48844,16349,16060,48689,16342,48720,48875,16336,48524,48731,16057,48890,16320,49108,48482,15859
16307,15771,48777,16306,48518,48802,16280,48892,48920,16305,48879,48647,48156,48893,16292,49075,15660,15998
16279,16139,48959,16279,16173,48899,16281,16075,48961,16279,48492,49020,16039,49010,16109,48966,15857,48433
49190,48921,48986,49187,15989,48896,49186,16258,15982,49214,15967,48471,48869,16228,49139,16266,15973,15496
16396,16278,49015,16433,16263,48907,16459,16065,49008,16460,48792,48923,16189,49058,16404,49185,15649,48236
16309,15619,48769,16315,48705,48832,16275,48940,48955,16294,48974,48545,48874,48901,16300,49045,15833,16027
16300,16180,48961,16312,16181,48862,16311,15985,48945,16299,48588,48966,15998,48982,16256,49043,15416,48536
49197,48852,48920,49190,16030,48769,49181,16267,16122,49205,16132,15727,48795,16215,49145,16299,16006,15384
16494,16337,49018,16506,16292,48826,16512,48008,49029,16515,15939,49025,16185,49108,16475,49248,15460,15971
16224,48731,48789,16209,48766,48840,16137,48906,48909,16271,48920,48608,48811,48888,16230,49012,15921,15961
16432,16163,48928,16435,16077,48906,16424,48862,49043,16435,48907,48968,15958,49070,16399,49167,15804,15981
48957,48540,49038,49016,16172,48968,48992,16278,48874,49046,15973,49031,15914,48716,49062,16088,16058,48800
16273,48905,49045,16204,15766,49068,16095,15877,49085,16094,48999,49052,48819,48991,15759,48972,15924,16117
16280,16007,48691,16284,15810,48641,16270,48787,48806,16275,48677,47680,15468,48782,16269,49048,48508,16027
16416,16144,48826,16419,16014,48832,16412,48888,49024,16434,48910,48901,15879,49055,16391,49141,15624,16001
48863,15614,48901,48895,16044,48752,48874,16137,48445,48910,15891,48878,16006,15610,48922,15643,15876,48734
15907,48559,48981,15688,15934,48947,48591,16070,48952,48776,48882,48901,48860,48793,48628,48815,15947,16135
16273,16003,48774,16277,15848,48762,16263,48815,48899,16262,48819,48580,15799,48907,16225,49035,15622,15976
16341,16169,48818,16365,16042,48807,16349,48881,48964,16357,48898,48746,48610,49009,16331,49087,15873,16094
16207,16155,48905,16214,16145,48786,16217,16036,48917,16192,48662,48978,15975,48946,16035,48926,15872,15755
49147,48777,48911,49148,16026,48743,49131,16271,15990,49163,16135,48820,15838,16150,49102,16204,15942,48694
16445,16297,48872,16457,16203,48654,16461,48857,48982,16475,48775,48905,16095,49085,16427,49191,15757,15923
16372,16032,48843,16379,15538,48883,16344,48959,48997,16377,48979,48609,48790,49001,16351,49108,15832,16106
16118,16248,49042,16092,16296,48938,16180,16292,48988,16060,15842,49124,16133,49027,48919,48788,16074,48790
16163,16318,49284,16161,16426,49206,16152,16431,49236,48929,49065,49308,48582,49201,49088,49059,16279,15526
16244,48651,48783,16238,48767,48841,16165,48920,48901,16195,48937,15982,48923,48730,16252,49020,15799,16170
16367,16158,48912,16369,16135,48826,16369,48646,48965,16383,48658,48942,16149,49016,16316,49123,15416,48397
49252,49091,49070,49278,48666,49029,49284,16313,15368,49296,48564,48897,48681,16282,49245,16337,16170,48943
16513,16453,48782,16535,16362,16123,16543,48672,48914,16541,16124,48988,16212,49132,16514,49251,48843,16060
16322,48156,48814,16328,48764,48897,16281,48991,48994,16318,49031,48458,48867,48965,16306,49048,15913,16023
16328,16239,48985,16346,16231,48900,16357,16025,48995,16347,48606,49026,16135,49044,16268,49067,15827,48659
49301,16323,49280,49281,16481,49152,49244,16537,49034,49333,16244,49228,48934,48628,49286,16382,16308,16136
16277,48765,48676,16263,48871,48721,16162,48979,48823,16223,48916,16030,48612,15872,16265,49083,48735,16099
16350,15718,48784,16346,48715,48825,16303,48979,48935,16332,48934,15806,48685,48859,16337,49111,48578,16085
49379,49312,49207,49407,49164,49191,49408,16274,48878,49408,49066,48828,48995,16480,49373,16462,16311,49201
16514,16187,48256,16506,48806,48392,16478,49114,48991,16507,48979,15384,16086,48966,16478,49244,48920,16000
16392,15384,48737,16390,48795,48901,16347,49030,49016,16390,49030,48443,48852,48989,16352,49080,48479,16142
16149,16163,48919,16166,16183,48801,16196,16133,48891,16149,15883,48988,16061,48920,15726,48827,15660,48651
49143,15900,49161,49142,16296,49052,49121,16392,48950,49187,16078,49121,48585,15602,49159,16073,16147,15945
16238,16152,48880,16273,16020,48657,16248,48810,48744,16233,48678,15981,48662,15667,16311,49097,48805,16053
16374,15755,48813,16370,48695,48890,16326,48988,48999,16366,48988,48711,48580,48974,16327,49085,48426,15941
49091,49027,48901,49127,48836,48867,49153,16090,15813,49167,15763,48248,48657,16254,49061,15925,15724,48768
16523,16327,49129,16533,16265,49106,16519,48950,49214,16524,49157,49168,48992,49243,16450,49145,16218,16053
16289,15895,48760,16303,48599,48832,16261,48944,48940,16277,48983,15756,48936,48900,16295,49015,48236,16130
16311,16140,48921,16311,16144,48824,16319,15815,48938,16331,48282,48972,16179,48988,16240,49067,15679,48783
49221,48996,48919,49227,15492,48775,49222,16284,16141,49247,16124,48543,48144,16272,49192,16321,16066,48913
16521,16305,49066,16577,16263,48498,16606,48418,49158,16528,15632,49095,16375,49210,16505,49294,15897,16122
16310,15841,48749,16320,48718,48819,16271,48979,48934,16291,48975,15880,48906,48827,16315,49050,48220,16143
16283,16257,48939,16305,16227,48759,16318,16052,48912,16299,15861,48982,16127,48972,16225,49035,15256,48756
49359,49129,49119,49361,15560,49028,49360,16413,16165,49393,16134,15837,49067,16408,49307,16437,16130,15884
16386,48722,48898,16371,48813,48928,16310,49022,49022,16350,49032,48712,48675,48869,16341,49133,48924,16012
16404,15862,49007,16400,15905,49020,16379,48923,49084,16404,49027,49007,15881,49074,16368,49158,48465,15886
16070,16051,48918,16076,16111,48819,16069,16064,48870,15946,15530,48943,15930,48804,48566,48771,48531,48547
49317,49106,49080,49326,15913,49005,49325,16404,16140,49347,16231,48670,48808,16377,49289,16380,16066,48720
49289,16534,49255,16524,16256,49174,16429,49113,48939,16484,15790,15824,49082,48865,16396,49257,48795,16270
16335,15707,48940,16338,15674,48955,16303,48894,49029,16330,48962,48885,48743,49009,16316,49096,48710,16119
16263,16138,48912,16269,16131,48809,16267,15922,48908,16256,15540,48932,16023,48918,16164,48963,48729,15576
49174,48424,15794,49165,15900,16064,49162,16215,16213,49192,16134,16060,48855,16276,49123,16326,48515,48628
16530,16157,49230,16509,16399,49181,16525,16301,49172,16540,16225,49213,16434,49210,16469,49337,16066,48683
16290,15702,48898,16302,48450,48942,16260,48914,49012,16274,49011,48737,48946,48955,16290,49022,48649,16138
16322,16107,49009,16323,16147,48955,16315,15798,49023,16311,48779,49007,16021,49019,16257,49062,48650,15756
48913,48855,48887,48977,48168,48864,49002,16098,48736,49027,15444,48825,48438,16067,49007,15934,15384,48524
16523,16271,49314,16527,16392,49306,16499,16206,49347,16458,49246,49343,48956,49329,16291,49042,16278,48871
16287,48896,48748,16265,48909,48909,16172,48977,48969,16239,49005,48530,48901,48846,16236,49007,48813,16157
16333,15832,48977,16324,15969,48960,16303,48710,49025,16321,48859,48970,16034,48992,16268,49076,48666,15801
49010,48809,48941,49044,15980,48931,49051,16206,48805,49084,15620,48902,48771,16032,49050,16159,48288,48646
16639,48901,48974,16639,49059,49174,16634,49252,49317,16639,49295,49305,16264,49382,16534,49309,16413,49106
16293,48798,48916,16295,48836,48964,16209,48992,49024,16259,49049,48679,48954,48920,16293,49065,48731,16128
16302,16022,48970,16300,16078,48935,16290,15646,48995,16292,48751,48995,16047,48981,16205,49032,48473,48408
49184,49073,48852,49203,48926,48804,49211,16131,16075,49214,15758,16022,48736,16298,49154,16198,15835,48829
16615,16398,49304,16634,16393,49300,16601,48827,49357,16592,49264,49343,48467,49355,16439,49044,16187,49066
16304,16036,48874,16320,15844,48885,16292,48881,48961,16303,48919,48776,48801,48944,16299,49039,48821,16083
16181,16048,48930,16183,16056,48904,16137,15901,48949,16058,48820,48946,48750,48875,15785,48703,48616,15892
49310,16211,49184,49296,16423,49047,49268,16514,16029,49322,16406,49047,15803,16292,49256,16301,16051,15944
16359,15931,48935,16346,15653,48874,16321,48902,48916,16356,48756,48750,16121,48766,16335,49161,48935,16059
16365,15973,48919,16367,15852,48933,16339,48889,49029,16363,48945,48930,15840,49025,16312,49078,48733,15771
15947,15821,48869,15891,16003,48799,15816,16007,48783,48488,15566,48825,15733,48312,48580,48781,48635,47744
49245,16326,49268,49209,16477,49170,49173,16525,49058,49285,16349,49214,48808,48737,49230,16196,16191,16217
16351,48933,15448,16306,48964,48786,16257,49028,48904,16308,48925,15819,48268,48659,16282,49089,48944,16197
16366,15973,48937,16364,15905,48947,16339,48849,49034,16367,48930,48954,15964,49036,16308,49095,48700,48320
49275,49217,48850,49301,49118,48911,49317,15883,16133,49316,48962,16214,48982,16399,49241,16270,15749,48478
16398,16024,48844,16392,48795,48869,16340,49036,48982,16369,49023,15498,48902,48834,16392,49143,48963,16161
16331,48691,48892,16319,48701,48934,16283,48919,49001,16321,48942,48856,15773,48963,16289,49087,48688,15972
15912,15930,48699,15913,15886,48152,15870,15798,15667,15448,15937,48104,15855,16010,15629,48789,48755,48389
49055,16153,49176,48962,16355,49155,48839,16396,49171,49028,48773,49248,15851,49165,49096,16273,16139,48818
16180,49060,48969,16061,48967,49057,48687,48952,49053,15937,49060,48743,49007,48888,16090,49000,15774,16283
16318,48916,48950,16304,48880,49035,16217,48988,49074,16270,49078,48883,48972,49017,16276,49032,15168,16158
48926,16089,48832,48898,16173,48603,48738,16235,15773,48899,16177,48902,16049,15336,48985,16137,15785,48530
16506,16431,48975,16525,16380,48555,16540,16061,49012,16541,16135,49112,16293,49167,16495,49255,48893,15691
16312,16105,48890,16329,16003,48864,16310,48809,48957,16318,48892,48849,48580,48955,16304,49058,48645,15877
16119,16078,48863,16105,16102,48765,16109,16064,48810,16009,15897,48923,15958,48743,48444,48813,48701,15640
49275,49119,49104,49287,48708,49079,49293,16307,48773,49305,15640,48720,49024,16284,49230,16340,16149,16004
16394,16484,48963,16446,16440,16142,16499,16324,15750,16455,16345,49098,16366,49105,16414,49188,48906,49086
16259,16216,48851,16281,16179,48573,16300,15990,48770,16289,16033,48877,16154,48891,16259,49049,48675,48790
16164,16175,48695,16184,16132,15663,16218,15999,48585,16201,16031,48815,16077,48690,16104,48916,48808,48608
49156,49038,48914,49171,48866,48915,49189,16086,48461,49199,48861,15909,48896,16223,49129,16252,15899,48892
16396,16438,49029,16509,16358,48872,16518,16002,49085,16513,48875,49070,49013,49174,16488,49153,48682,16254
16347,48619,48950,16339,48564,48981,16310,48915,49048,16342,49002,48936,48532,49027,16315,49103,48441,15971
15761,16000,48843,15756,16067,48720,15817,16088,48617,48540,16023,48795,15945,15596,48614,48775,48687,15672
49148,49057,48963,49172,48863,48946,49186,16131,48382,49191,48602,15790,48822,16271,49130,16057,15516,48262
16437,16437,49027,16474,16396,48742,16495,16189,48950,16479,16190,49072,16257,49128,16431,49186,48843,15072
16355,15901,48903,16343,15874,48906,16326,48799,48992,16352,48840,48949,16065,49008,16279,49074,48721,15344
48690,15444,48645,48766,15758,48370,48770,15942,15686,48795,15892,48461,15788,15986,48812,15288,48700,48266
16554,49060,49288,16534,16060,49319,16481,48884,49365,16514,49302,49329,48784,49345,16300,49055,16283,48662
16212,48919,48961,16183,48808,49031,16042,48880,49054,16130,49044,48901,49000,48986,16127,48929,15986,16258
16330,48790,48974,16324,48748,49031,16267,48937,49075,16291,49052,48938,48931,49033,16283,49033,15815,16150
49066,49004,48857,49099,48818,48883,49117,16031,48637,49132,48762,48650,48807,16138,49115,16281,15737,48748
16435,16451,48932,16461,16422,16159,16520,16336,15548,16515,16366,49162,16436,49168,16411,49219,48840,49105
16329,16289,48904,16364,16265,48553,16391,16086,48846,16384,16079,48985,16190,49029,16322,49095,48661,48878
15999,15968,48754,15991,15933,48592,15925,15807,48692,15832,48570,48747,15805,15647,48096,48754,48761,48540
49240,49214,48680,49279,49156,48971,49307,48885,15827,49312,49030,16243,49092,16400,49184,16297,16023,16169
49045,16434,49181,48749,16467,48736,16139,16431,15755,48962,16338,49099,16310,48961,16052,49026,48825,49181
15865,16313,49033,16117,16346,48744,16262,16312,48794,16186,16244,49072,16279,49036,15966,48952,48573,49062
15598,16116,48733,15874,16070,15774,15947,16020,15693,15763,16011,48722,16049,15440,15888,48835,48783,48823
49152,16272,49214,49078,16384,49133,49106,16413,49087,49253,15602,49168,49041,16090,49165,16267,15999,16237
16424,48564,48726,16410,48782,48863,16395,48987,49026,16422,48963,48951,15971,49028,16377,49154,48919,48447
16171,16203,48869,16209,16174,48549,16235,16056,48738,16199,16009,48900,16082,48843,16173,49005,48832,48700
48604,15993,15328,48549,15948,15736,15240,16009,15658,15510,15923,48749,16023,15460,48833,16008,48637,48790
16419,49223,49183,16351,49121,49257,16001,49131,49282,16273,49285,49100,49154,49200,16248,49204,16248,16345
16186,48951,48943,16153,48869,49031,15915,48907,49047,16055,49054,48818,49020,48967,16085,48923,15756,16258
16246,48780,48936,16229,48409,48997,16167,48682,49032,16192,48924,48934,48858,48996,16143,48936,48144,16171
48978,48567,48529,49031,16099,16026,48793,16276,16193,48705,16387,48937,16333,15995,49029,15738,48829,48856
16377,49228,16095,16309,49269,49066,48955,49289,49140,48770,49307,16368,49300,15639,16340,48677,16144,16448
16138,49088,48302,15897,49068,48964,48900,49048,48984,48754,49086,16007,49078,48640,15896,48556,16043,16287
16253,48908,48516,16202,48924,48899,16115,48941,48957,16218,48964,48774,48792,48907,16120,48924,15606,16065
49216,16382,49063,49172,16446,15961,49017,16483,16261,49124,16454,49048,16339,48298,49136,16227,48800,48939
16364,48782,16397,16324,49134,16321,16186,49180,16261,16262,48974,16404,49016,16350,16342,49068,48924,16381
16158,48826,16290,16081,49041,16210,15629,49054,16165,16030,48804,16290,48861,16265,16144,48878,48901,16290
16231,15927,16132,16219,48785,16068,16187,48913,15886,16228,48633,16047,15643,15831,16162,48909,48816,16073
49256,49038,49160,49270,16163,49124,49276,16389,48976,49296,48360,49048,49019,16167,49249,16375,16057,15962
16364,16078,16006,16366,48644,16028,16351,48959,48655,16381,48683,15881,16048,48699,16352,49116,48889,15200
16305,16151,48664,16309,16053,48120,16316,48640,48825,16326,15660,48828,16111,48872,16250,49028,48812,48648
48593,48768,15814,48777,48773,15792,48845,48572,15897,48854,48419,15932,15776,16132,48822,48634,48861,48429
49155,16163,49154,49147,16370,49034,49113,16439,48666,49196,16395,49097,16254,48664,49186,15950,48642,16157
16428,49083,48899,16388,49053,49054,16309,49082,49124,16383,49152,48963,48780,48974,16351,49137,48896,15992
16330,15891,48945,16334,15865,48947,16299,48824,49028,16307,48956,48918,48785,48939,16319,49083,48816,16045
16170,16036,48778,16173,16001,48646,16158,15735,48747,16142,15733,48775,15951,48593,16062,48893,48802,15753
49080,48802,48691,49084,15727,15328,49080,16141,16105,49112,16121,16027,48609,16213,49034,16063,48648,15480
16471,16129,49089,16461,16219,49063,16462,16007,49122,16479,48708,49159,16199,49160,16428,49239,15694,16144
16242,48597,48882,16235,48397,48898,16189,48768,48941,16212,48897,48854,48707,48847,16224,49034,48436,16013
16393,48544,48928,16380,48432,48946,16350,48868,49039,16385,48932,49008,16053,49027,16329,49134,48663,15660
48798,15969,15818,48744,15779,16005,48769,15721,16039,48856,15909,16030,48460,16135,48665,15756,48830,48599
49292,16379,49292,49252,16525,49173,49194,16555,49005,49304,16400,49203,48947,48948,49249,16307,16258,16123
16284,48769,48730,16261,48763,48762,16216,48860,48828,16265,48698,48661,16103,48631,16217,49070,48711,16018
16214,16016,48861,16238,16011,48797,16225,48427,48863,16224,48643,48798,48128,48835,16234,49023,15641,15996
16425,16211,48970,16428,16164,48916,16424,48656,49041,16427,48789,49056,16132,49077,16381,49146,48128,48216
48917,15873,48598,48900,15877,15858,48904,15992,16005,48956,15963,15906,48449,16124,48866,15925,48762,48651
49155,48968,48934,49179,15898,48948,49170,16273,48336,49187,16070,48753,48687,16109,49156,16267,16105,48542
16477,16473,49066,16524,16319,48677,16538,48809,49044,16531,48658,49084,48825,49167,16517,49211,48812,16075
16234,48612,48890,16224,48362,48897,16182,48744,48939,16206,48859,48870,48469,48903,16198,49025,15923,15944
16381,16075,48911,16386,15991,48899,16376,48834,49004,16390,48881,48937,15886,49020,16363,49121,48520,16033
16257,16078,48908,16265,16057,48814,16256,15510,48893,16240,48547,48886,15902,48852,16204,49014,48643,15819
48947,48847,48294,48980,48721,48244,48997,15868,15950,49005,15767,15943,48064,16141,48958,16024,48661,48633
15756,16146,49300,16052,16414,49248,16048,16430,49241,49023,48798,49295,48853,49174,49079,48956,16227,16048
16312,48534,48780,16295,48300,48858,16275,48872,48924,16301,48831,48829,16045,48869,16266,49068,48723,15848
16175,16009,48859,16202,15990,48787,16190,48460,48848,16188,48696,48785,48300,48838,16200,48991,15749,15876
16377,15440,48918,16374,48546,48940,16337,48933,49030,16364,48982,48898,48681,48979,16353,49127,48376,16092
16188,16058,48829,16191,16058,48682,16196,15908,48758,16184,15931,48822,16061,48764,16112,48949,48656,15498
48841,48682,16014,48844,48772,15976,48896,48666,16022,48911,48431,16087,48755,16146,48784,16012,48828,15576
15819,16326,49290,16201,16427,49228,16164,16415,49230,48902,48946,49289,48923,49193,49036,15538,16309,48350
16233,48728,48854,16224,48744,48917,16148,48879,48962,16173,48963,48744,48906,48855,16216,48987,15949,16145
16227,15905,48843,16237,15818,48810,16209,48693,48896,16227,48795,48796,15776,48874,16216,49016,15824,15578
16378,15136,48867,16376,48744,48917,16334,48981,49020,16369,48999,48820,48690,48964,16352,49105,47904,16135
16278,16193,48926,16293,16179,48793,16304,16020,48888,16291,16014,48958,16158,48937,16215,49035,48358,48486
48855,15562,15697,48858,15412,15887,48882,15875,15998,48932,15874,15967,48727,16133,48835,15935,48810,15852
49212,49051,49030,49224,48590,48989,49233,16260,48520,49265,48420,48679,48896,16270,49169,16211,16094,48903
16453,16147,49063,16461,16045,49065,16430,48948,49146,16415,49057,48992,48989,49070,16429,49181,48439,16240
16199,15200,48862,16208,48088,48866,16166,48768,48916,16185,48861,48783,48747,48851,16205,48998,15850,16028
16386,48864,48925,16361,48867,48975,16309,48996,49044,16356,49020,48875,15638,48958,16339,49145,15440,16032
48655,15966,48811,48654,16036,48634,48637,16077,48425,48807,15993,48783,15818,15872,48816,48346,48653,48522
49310,49061,49146,49318,16129,49011,49303,16423,16037,49314,16305,49028,16100,16246,49283,16284,16184,48836
16062,15909,48861,16112,15949,48808,16045,15805,48822,15958,48668,48694,48781,48723,16128,48919,15921,16054
16273,16062,48908,16285,16046,48832,16281,48547,48905,16291,48628,48855,16006,48924,16272,49061,15847,15827
16347,15448,48903,16344,48650,48922,16303,48940,49008,16327,48982,48836,48723,48950,16320,49099,15360,16000
16065,16136,48790,16108,16131,48368,16150,16058,48529,16097,16065,48820,16089,48695,15920,48811,48647,48668
49197,48904,48842,49202,16027,48522,49184,16296,16183,49204,16258,15884,15800,16264,49157,16252,15612,48387
16561,15780,49033,16557,48769,49069,16546,49085,49184,16576,49100,49148,15953,49223,16520,49284,16227,16152
16265,48683,48838,16264,48768,48898,16193,48917,48959,16224,48977,48763,48800,48896,16251,49005,15914,15620
16261,16087,48901,16277,16069,48801,16279,48288,48871,16287,48200,48826,16021,48911,16268,49059,15798,15865
16382,15972,48903,16382,15546,48906,16352,48924,49005,16374,48941,48881,48401,48981,16339,49087,48428,16011
48807,15844,48794,48801,15969,48605,48828,16021,15644,48901,15891,48425,48596,16038,48797,48438,48731,15838
49174,48907,48981,49184,16114,48849,49178,16309,16083,49204,16259,48606,16050,16268,49143,15942,15754,48523
16456,48699,49069,16463,48774,49118,16411,49046,49183,16431,49169,49023,49114,49159,16425,49155,15907,16347
16197,48806,48914,16174,48596,48954,16120,48735,48976,16159,48919,48850,48831,48934,16155,48987,15968,16182
16306,48915,48889,16281,48886,48982,16204,48955,49031,16265,49029,48786,48914,48940,16267,49039,15713,16219
16268,48791,48835,16257,48792,48913,16176,48908,48963,16212,48955,48728,48834,48861,16225,48996,48641,16118
48428,48686,15902,48612,48688,15664,48699,48527,15712,48675,48080,15776,48372,15900,48779,15831,48758,15766
16388,16412,49123,16420,16404,49016,16442,16327,49099,16416,15989,49217,16186,49204,16257,49108,16179,48986
16318,16142,48681,16342,15759,48577,16315,48921,48899,16325,48929,48697,48655,48899,16315,49040,48437,48648
16221,16167,48818,16259,16132,48434,16272,15841,48682,16270,15955,48779,16138,48823,16242,49036,48455,48785
16302,16264,48821,16327,16209,15681,16353,15958,48675,16351,16101,48855,16223,48882,16298,49094,48796,48792
15800,15908,48571,15779,15759,15667,15396,15546,15705,48478,15734,15703,15392,16035,15679,48805,48825,15152
49224,48956,48999,49243,16139,48796,49230,16374,16227,49246,16379,48485,16268,16281,49201,16138,15974,48717
16406,16273,49032,16432,16223,48981,16420,48587,49077,16406,48982,49031,48973,49101,16402,49134,48698,16192
16292,48655,48956,16288,15671,48987,16260,48770,49037,16275,48967,48948,48849,49026,16260,49045,15908,16138
16314,14848,48956,16310,15868,48958,16288,48764,49024,16306,48916,48946,15504,49003,16281,49081,48446,16040
16166,16015,48863,16175,16011,48777,16159,15760,48813,16135,48192,48801,15794,48690,16094,48914,48706,15895
49247,49085,48982,49273,48667,48873,49264,16294,16160,49273,16258,15867,16143,16331,49200,16240,15725,48908
16419,16439,49047,16469,16407,48778,16497,16261,48948,16467,16200,49076,16205,49135,16432,49188,48685,48732
16225,48451,48911,16241,48515,48905,16177,48853,48943,16190,48941,48728,48807,48843,16257,49040,15780,15769
16335,16257,48945,16357,16236,48806,16380,16040,48920,16377,16011,48999,16211,49032,16297,49091,48650,48830
16157,16083,48822,16153,16052,48685,16149,15923,48778,16115,15758,48860,15868,48699,15989,48900,48751,15689
49220,49154,49066,49245,48943,49075,49268,16164,48909,49271,48919,48516,49033,16275,49189,16288,16073,16064
