acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
15934,49030,15570,48687,49029,48794,48964,48985,48759,48788,49032,16098,48949,48974,15705,15854,15776,16223
48708,48990,48739,48841,48935,48868,48943,48804,48709,48804,48923,15652,48910,48903,48903,15754,15860,16270
48805,49057,48788,49026,49106,48832,49120,49147,48661,48647,49088,16230,48919,48989,15766,15785,15753,16273
16000,48967,48775,15480,48951,48915,48926,48878,48889,48605,49024,15817,48997,48960,48686,15774,15794,16255
16169,48978,48771,48462,48870,48937,49077,49160,48849,48548,49088,16131,16190,49127,16356,48931,15712,16207
16282,48745,48903,16266,48860,48945,16120,48990,48964,16233,48981,48644,48904,48716,16134,48990,48556,16095
16265,48660,48741,16153,48927,48802,15824,48988,48914,16201,48970,48642,48813,48885,16266,48995,48482,16038
16250,15995,48811,16253,48538,48783,16150,48888,48928,16192,48752,48820,15604,48777,16231,49020,48596,48400
16215,16015,48839,16230,15765,48789,16197,48769,48906,16238,48446,48808,16010,48710,16251,49033,48626,48532
16252,48722,48784,16253,48712,48829,16213,48858,48937,16260,48726,48785,16148,16021,16181,49026,48655,48730
16232,16179,48694,16279,16098,48642,16254,15464,48920,16245,15944,48905,16031,48582,16230,48994,48639,48660
16184,16163,48822,16256,16070,48713,16237,48478,48909,16223,15779,48860,16106,15667,16204,49022,48649,48799
16123,15634,48718,15842,48908,15646,15883,49030,48643,16160,48801,15902,16238,48929,16340,49031,48642,48787
16254,16124,48701,16263,15743,48613,16206,48868,48934,16265,48777,48834,16128,48779,16244,48984,48724,48876
16148,16260,48812,16251,16200,48569,16256,16122,48881,16187,16131,48933,16113,48763,16246,48986,48606,48839
16167,16179,48793,16208,16043,48664,16218,15847,48866,16234,16030,48900,16269,48685,16281,48991,48755,48903
16136,16216,48720,16215,16148,15502,16224,16004,48835,16178,16079,48906,16108,15554,16220,48987,48648,48854
16196,16261,15456,16253,16155,15901,16215,16137,48786,16139,16171,48897,15894,15884,16264,48993,48656,48881
16188,16161,48495,16234,15844,15872,16213,15814,48890,16179,15902,48898,15960,48611,16229,48996,48676,48913
16165,16257,48931,16237,16214,48870,16268,16044,48914,16277,16129,48911,15992,16093,16150,48976,48685,48709
16130,16259,48699,16232,16172,15928,16259,16034,48708,16178,16161,48903,16131,15388,16227,48996,48721,48700
16188,15904,48669,16194,48581,48517,16167,48807,48842,16188,15897,48804,16178,48585,16261,49036,48686,48823
16156,16258,48890,16253,16223,48776,16350,16140,48966,16310,16263,49031,16005,48822,16137,48931,48818,48842
16204,16164,15472,16256,15917,15970,16260,48600,48800,16235,16031,48904,16112,15862,16236,48985,48751,48886
16155,16199,48712,16224,16145,15760,16237,15813,48673,16203,16089,48789,16079,15995,16243,48994,48791,48863
16083,16202,48774,16176,16156,15598,16177,15890,48470,16170,16121,48752,16111,15878,16256,48986,48765,48833
16195,16230,48816,16260,16191,48690,16283,16067,48808,48932,16302,48962,16180,16093,16201,49028,48770,48750
16196,16139,15757,16245,15990,16019,16271,48691,48813,16266,16112,48869,16136,48314,16237,49010,48715,48560
16278,48562,48689,16269,48756,48769,16239,48889,48903,16289,15981,48837,16050,16116,16171,49052,48743,48677
16168,16063,48902,16256,15825,48759,16065,15558,48922,15764,49114,16290,48784,49044,16385,49029,48783,15835
16274,48358,48372,16257,48837,48393,16160,48934,48913,16263,48785,48558,48758,48514,16205,49019,48778,15976
16267,48959,15870,16174,49038,48615,15649,49053,48837,16211,48994,16077,48974,48676,15934,48902,48782,16167
16149,49041,16140,16050,49025,16014,48636,49021,16136,48636,48997,16164,49037,48608,48694,15923,48781,16214
15894,48942,16088,48730,49014,15815,49010,49100,16099,48751,49028,16257,48946,48648,48593,15829,48763,16264
16144,48721,16179,16103,48911,16071,15972,48888,16010,15979,48698,16155,49074,48813,48809,15993,48741,16249
48745,49024,16225,48814,49047,16118,48922,48890,16108,48827,48798,16147,48944,15944,48936,15912,48402,16240
48784,48950,16191,48906,49015,16120,48780,48991,16100,15648,48945,16207,48931,15788,48860,15899,48843,16261
48808,48800,16092,48977,48861,16038,49082,49126,16175,48939,49014,16293,48841,48897,15874,16078,48692,16243
48852,49053,16165,48950,49027,15881,49041,48930,16091,48927,48999,16243,49067,16132,49018,16129,48641,16273
48549,48956,16157,48848,48995,16012,48968,49049,16066,48670,49026,16205,48931,48826,15496,16092,48772,16230
16153,48925,16187,16107,49026,15755,48470,49042,48820,16089,49033,15930,49062,48710,48965,16210,48654,16149
48893,48982,16052,48952,48974,15464,49025,48869,16049,48923,48983,16177,49026,48658,48955,16148,48623,16257
48541,49033,16139,48855,49026,15440,48994,48961,15800,48863,48995,16130,49010,48535,48948,16047,47984,16251
16023,48839,16103,15914,48868,15748,15879,48703,48072,48570,48812,16023,48983,48547,48937,15984,48636,16197
48837,48992,16007,48932,48958,48640,49007,48888,15968,48876,48972,16146,49000,48661,48942,16013,48635,16272
16101,49009,16173,48409,49038,15858,48904,49024,15800,15763,48985,16154,48985,48653,48698,15572,48752,16259
16136,48918,16184,16044,49020,16066,48656,49026,16038,15903,48962,16191,49048,48587,15858,48406,48777,16220
49016,15368,16003,49016,16077,15924,48977,16203,16262,49044,16006,16263,48999,16133,48945,15960,48811,16257
48352,48606,16183,48522,48817,16105,48751,48770,16111,48844,48767,16154,49008,16026,48910,15952,48781,16242
16179,16237,15881,16277,16305,48871,16375,16283,48913,16009,16143,48853,49218,16158,49185,16196,48759,16196
48710,48992,16269,48934,49066,16222,48919,49013,16218,48690,48808,16260,48908,16060,48829,15879,48793,16224
48779,48778,16225,48879,48904,16171,48863,48843,16201,48831,48718,16246,48975,16157,48910,15872,48850,16256
48888,48923,16186,48953,48965,16117,48986,48888,16223,48934,48909,16278,49035,16171,48911,16001,48827,16226
16192,16232,16125,16256,16145,16052,16196,15890,16047,16060,16089,16130,48973,16115,16088,48845,48923,16172
16171,15939,16223,16169,48821,16207,16174,48910,16157,16149,16051,16184,48993,16154,15745,48930,48867,16159
48676,49054,16285,15970,49183,16370,16209,49206,16174,16335,16120,16174,16174,16322,48862,49041,48828,16054
16036,16179,16060,16029,15988,16191,16148,48978,16163,16315,16077,16173,16018,16045,16264,48988,48907,48433
16217,16163,15871,16186,16096,15919,16325,15522,48681,16206,16229,48932,16139,16261,15795,49054,48900,48883
16135,16190,15670,16210,16175,14912,16280,16177,48792,16156,16188,48662,15232,16208,15971,48939,48895,48859
16132,16211,16039,16192,16036,16176,16260,48689,16008,16217,16189,15508,16154,16162,16171,48973,48903,48895
16106,16220,15962,16172,16110,16141,16232,48464,16055,16179,16160,15986,16081,16190,16146,48975,48903,48840
16006,16231,15693,16144,16154,16095,16233,15914,16001,16184,16195,48544,16091,16181,16113,48934,48901,48859
16038,16227,15693,16151,16165,16075,16145,48613,16139,16141,16159,16031,16143,16160,16170,48952,48895,48835
16164,16293,48699,16259,16267,15396,16291,16029,48648,16242,16233,48893,16149,16229,16056,48970,48896,48811
15789,16168,15929,15743,16065,16169,16110,48294,16114,16170,15878,16171,16216,16032,16172,48960,48869,48875
48785,49052,16254,16142,49080,16333,16244,49090,16144,16310,16242,15152,16258,16296,48722,49052,48769,48787
16133,16286,16057,16229,16152,16216,16285,48755,15894,16236,16227,15728,16067,16172,16210,48971,48905,48828
16227,16257,15674,16255,16174,15990,16257,47840,15851,16214,16164,15633,15966,16173,16166,48968,48881,48743
16242,16218,48180,16284,16110,15728,16285,15480,48815,16274,16136,48616,48665,16178,16153,48931,48873,48813
16083,16189,15947,16176,16006,16130,16194,48779,15801,16168,16093,15923,15448,16154,16191,48981,48844,48689
