acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
15484,48944,48963,48526,48889,48989,48885,48902,48949,15780,48978,48698,48902,48945,48830,15264,16069,16227
16125,48916,48942,15945,48851,49015,48884,48894,48971,48600,49041,15797,48865,48962,48656,48395,16009,16235
16140,48950,48947,15970,48886,49017,48902,48902,48949,48557,49022,15893,48923,48976,48541,48498,15905,16263
16131,48946,48887,16074,48949,48957,48823,49009,48921,15848,49054,16097,49024,48979,15835,15502,15698,16253
16068,48987,48918,15893,48946,48964,48875,48954,48891,48266,48982,16047,48959,48899,48332,48809,48392,16253
15956,48939,48915,48120,48870,48962,48843,48857,48906,15659,48944,48268,48842,48927,48777,48572,15896,16254
48589,48932,49007,48796,48795,49026,48946,48712,48956,48753,48987,48764,48818,48958,48903,48601,16098,16257
48358,48931,48990,48753,48806,49017,48928,48756,48953,48596,48979,48765,48815,48961,48887,48630,16063,16261
15755,48939,48977,48654,48837,49013,48928,48833,48949,48750,49008,48582,48901,48953,48843,48670,16021,16250
15769,48901,48980,48610,48742,49009,48916,48783,48953,48568,49030,48526,48871,48982,48822,48568,16059,16238
16007,48946,48980,48540,48790,49040,48922,48680,48988,48843,49001,48770,48763,48989,48821,48620,16050,16250
16029,48947,48924,15920,48910,48954,48888,48958,48922,15612,48993,15747,48956,48969,48609,48656,15843,16223
16120,48964,48935,15998,48924,48980,48879,48968,48921,15921,49029,16044,48967,48969,48280,48653,48461,16265
16077,48984,48933,15926,48945,48994,48872,48976,48934,15821,49035,15998,48957,48965,48652,48539,47888,16267
16099,48947,48931,15963,48894,48980,48776,48913,48929,15966,48959,15771,48889,48942,48433,48798,48551,16262
48503,48961,48951,48778,48893,48978,48953,48818,48890,48830,48964,15729,48909,48889,48855,48658,15817,16249
48613,48917,48982,48790,48786,49006,48941,48676,48938,48729,48969,48768,48825,48947,48908,48577,16046,16263
15280,48907,48989,48713,48757,49017,48918,48686,48957,48664,48970,48790,48783,48966,48869,48677,16044,16254
15668,48874,48976,48532,48775,49012,48906,48802,48961,48640,49003,48735,48897,48980,48840,48446,16020,16257
15785,48928,48961,48556,48854,48996,48919,48859,48954,48732,49017,48661,48879,48964,48840,48666,16047,16229
15921,48943,48969,48393,48848,49020,48893,48870,48966,48564,49015,48652,48886,48978,48799,48657,15992,16248
15918,48946,48965,15420,48881,48984,48922,48912,48920,15846,49048,16026,48975,48963,48694,48659,15789,16257
16084,48953,48919,15998,48932,48974,48810,48965,48926,15821,49015,15970,48963,48942,48453,48653,48579,16260
16111,48973,48907,15983,48933,48976,48830,48956,48931,15752,49024,15925,48949,48952,48513,48667,48562,16258
16130,48922,48935,16020,48854,48980,48696,48910,48943,16022,48962,15620,48866,48958,15542,48819,48496,16256
16030,48934,48943,15812,48883,48989,48882,48904,48934,48405,49006,15804,48920,48942,48674,48769,15768,16239
15900,48946,48937,48348,48903,48982,48922,48907,48922,48710,49026,15876,48940,48943,48791,48515,15931,16244
15834,48946,48952,48546,48884,48992,48920,48880,48936,48661,49020,15396,48909,48953,48808,48615,16009,16241
15814,48921,48995,48532,48823,49024,48925,48836,48965,48644,49026,48546,48904,48974,48803,48762,16046,16241
15924,48942,48975,48400,48853,49026,48916,48857,48971,48597,49025,48600,48913,48993,48804,48617,16046,16259
15755,48903,48987,48475,48813,49003,48916,48852,48952,47680,49042,15540,48910,48980,48800,48643,16066,16235
15860,48908,48991,48387,48811,49022,48913,48847,48971,48663,49034,48582,48901,49001,48800,48543,16066,16258
15780,48920,48927,15320,48866,48949,48909,48912,48924,48667,49054,15940,48928,48972,48588,48671,15939,16222
16147,48970,48921,16020,48931,48982,48843,48955,48933,15798,49027,16009,48932,48961,15788,48796,48417,16259
16108,48954,48923,16007,48917,48985,48810,48955,48937,15800,49021,15926,48943,48963,48442,48669,15740,16261
16033,48919,48926,15846,48831,48961,48749,48845,48906,15885,48904,15488,48847,48919,48529,48797,48441,16265
15935,48923,48934,0,48837,48977,48852,48826,48917,48422,48944,48330,48892,48931,48764,48584,15838,16261
15905,48908,48972,15472,48803,49012,48878,48830,48959,48468,49004,48549,48895,48985,48769,48512,16049,16259
15792,48906,48981,48489,48786,49014,48897,48793,48958,48556,48993,48651,48871,48977,48793,48529,16068,16257
48328,48927,48985,48721,48794,49017,48922,48732,48951,48674,48972,48749,48806,48963,48860,48445,16083,16253
15853,48911,48992,15490,48826,49027,48911,48872,48980,48358,49033,48582,48929,48993,48787,15502,16080,16257
15629,48912,48969,48611,48779,49001,48905,48788,48949,48522,49032,48270,48833,48982,48814,15490,16070,16220
15821,48927,49001,48490,48806,49031,48898,48801,48975,48414,48993,48706,48825,48981,48814,48016,16072,16261
16002,48961,48973,15564,48879,49012,48897,48898,48950,15730,49040,15792,48898,48979,48718,48288,16011,16255
16065,48944,48917,16015,48924,48965,48816,48956,48926,15850,48983,15797,48927,48916,48513,48650,15668,16243
16151,49000,48912,16014,48946,49003,48841,48969,48950,15801,49031,15959,48959,48981,48429,48410,15566,16270
16105,48953,48912,15987,48909,48966,48779,48933,48917,15960,48968,15902,48913,48936,48338,48709,47936,16262
15886,48897,48927,15592,48805,48968,48855,48817,48916,48594,48966,15288,48903,48945,48771,15783,15902,16261
15783,48920,48977,48514,48808,49016,48910,48810,48955,48646,49012,48570,48898,48978,48813,15774,16074,16257
15918,48905,48991,15572,48777,49027,48877,48819,48987,15476,49020,48712,48826,49000,48793,47936,16121,16243
15756,48917,48955,48465,48825,48997,48912,48838,48950,48656,49027,48506,48904,48977,48818,15916,16066,16241
15814,48914,48953,48412,48802,48999,48897,48808,48948,48637,48997,48654,48884,48979,48792,15795,16041,16253
15840,48936,48955,48517,48835,49002,48912,48833,48948,48683,49025,48405,48892,48974,48819,15881,16051,16250
15895,48909,48966,15658,48824,49020,48910,48867,48974,48763,49019,48674,48887,48983,48793,15800,16091,16233
15963,48925,48961,15232,48833,49028,48928,48829,48983,48781,49033,48710,48880,49008,48797,15913,16085,16239
15836,48921,48970,14848,48824,48996,48896,48848,48956,48403,49019,48686,48899,48967,48774,15692,16056,16229
16070,48943,48929,15959,48897,48992,48814,48917,48946,15763,48972,48336,48899,48942,48612,48513,15927,16250
16089,48968,48928,16002,48936,48979,48845,48971,48932,15838,49028,15978,48976,48956,48427,48427,15874,16259
16062,49024,48905,15685,48962,48958,48897,48952,48894,15744,48975,15988,48907,48857,48652,48851,48356,16210
48519,48886,48944,48689,48768,48964,48911,48688,48896,48775,48930,48474,48877,48912,48821,48649,15932,16262
48426,48938,48993,48769,48795,49023,48920,48693,48954,48617,48950,48800,48784,48960,48880,48687,16087,16269
15875,48938,49009,15884,48926,49039,48956,48978,49014,48784,49046,48619,49022,49025,48738,48628,16146,16264
15903,48939,48956,48244,48854,49001,48900,48865,48954,48594,49002,48576,48900,48971,48793,48520,16048,16239
16013,48943,48953,15777,48870,49004,48893,48903,48970,15710,49041,48396,48905,48992,48713,48605,16044,16215
15939,48962,48953,47936,48898,49000,48896,48914,48956,47488,49037,48360,48905,48965,48786,48665,16050,16225
15920,48921,48951,15788,48870,48988,48848,48909,48957,48558,48972,48771,48862,48931,48780,48725,16019,16238
16079,48928,48906,16015,48904,48972,48813,48949,48952,48282,49010,15668,48940,48954,48496,48657,15880,16223
16116,48956,48942,16003,48906,49011,48831,48939,48954,15910,49027,15893,48935,48989,48374,48683,15793,16265
16179,48981,48921,16100,48947,48991,48774,48997,48953,16046,49030,16016,48941,48968,15882,48877,48552,16253
16128,48933,48844,16044,48913,48936,48712,48956,48912,16009,49009,16000,48936,48954,15643,48268,48244,16229
16058,48936,48903,15960,48905,48966,48817,48942,48937,15905,49036,15909,48943,48988,48629,15432,15905,16247
16013,48947,48962,15822,48891,49012,48900,48929,48974,15665,49052,15610,48926,48994,48734,48657,16050,16220
15440,48919,48990,48686,48787,49019,48925,48738,48956,48696,48988,48702,48851,48963,48851,48719,16015,16261
15931,48951,48995,15657,48871,49033,48911,48902,48987,48659,49029,48638,48927,48996,48802,48724,16019,16269
15963,48925,48956,15712,48840,48997,48870,48880,48959,48156,49017,48583,48870,48967,48777,48763,15978,16237
16036,48926,48971,15810,48810,49025,48884,48846,48970,15440,48988,48592,48889,48970,48700,48771,15890,16246
16086,48964,48953,15940,48902,49000,48873,48936,48940,15993,49033,15975,48949,48973,48531,48740,48411,16264
16127,48962,48898,16024,48935,48964,48791,48977,48932,15762,49014,15899,48937,48949,48408,48762,48576,16248
16176,48990,48924,16103,48958,48997,48793,49018,48959,16038,49046,16039,48977,48982,15884,48838,48667,16258
16035,48922,48925,15889,48873,48961,48831,48900,48908,15304,48961,15911,48918,48914,48416,48805,48672,16232
16002,48894,48956,15765,48785,48982,48808,48814,48953,15834,48966,48683,48788,48937,48711,48834,15606,16218
16044,48907,48949,15892,48818,48994,48803,48873,48964,15915,49004,48568,48866,48978,48679,48724,15693,16243
16042,48907,49000,15900,48813,49035,48864,48878,48996,15659,49034,48522,48933,49010,48675,48784,47680,16272
16051,48827,48948,15953,48755,48982,48782,48826,48958,15873,49013,48096,48876,48984,48566,48711,48032,16245
16016,48915,48968,15858,48844,49004,48882,48899,48964,15770,49031,15476,48930,48981,48674,48765,15756,16248
16027,48912,48965,15899,48849,48994,48883,48902,48960,15396,49031,15542,48909,48978,48601,48798,15754,16234
16110,48923,48941,15996,48872,49012,48811,48917,48975,48455,48989,48581,48911,48969,48549,48786,48426,16236
16065,48912,48966,15970,48849,48998,48849,48909,48957,15877,49041,15923,48934,48974,48487,48798,48510,16253
16081,48918,48941,16028,48898,48978,48843,48955,48942,15898,49030,15978,48973,48958,48451,48723,48608,16255
16142,48928,48904,16089,48921,48953,48723,48980,48926,16013,49026,16043,48964,48944,15855,48745,48801,16248
16201,49003,48902,16135,48988,48976,48801,49037,48943,16025,49053,16124,49008,48946,15955,48827,48824,16238
16123,48955,48905,16007,48925,48956,48823,48952,48911,15879,48988,15986,48929,48902,15184,48818,48726,16212
16025,48888,49007,15833,48771,49028,48846,48827,48989,15759,49006,48690,48845,48987,48686,48882,15863,16245
16060,48847,48990,15959,48734,49024,48809,48847,49004,15919,49031,48695,48855,49016,48655,48834,15980,16233
15986,48880,49000,15802,48791,49028,48887,48861,48987,48512,49037,48596,48919,49014,48722,48746,15976,16263
16025,48901,48970,15909,48829,49001,48835,48900,48970,15645,49024,48425,48906,48973,48664,48805,15875,16228
16058,48915,48950,15965,48874,48981,48811,48923,48948,15890,49006,15765,48921,48950,48547,48802,48391,16235
16099,48927,48963,15987,48881,49010,48842,48922,48963,15861,49024,15772,48943,48965,48442,48796,48530,16251
16102,48935,48969,15976,48869,48999,48837,48927,48952,15972,49026,15853,48928,48960,48545,48818,48599,16259
16146,48949,48928,16040,48908,48984,48814,48938,48944,15880,49013,15914,48933,48951,15773,48810,48742,16242
16165,48934,48893,16123,48923,48953,48663,48977,48930,16087,49017,16023,48958,48961,15991,48749,48807,16253
16130,48885,48945,16084,48868,48990,48819,48938,48937,48541,49026,16067,49016,48941,15955,48822,48834,16247
16030,48928,48905,15799,48876,48946,48827,48872,48885,15516,48929,15874,48883,48873,48531,48809,48730,16226
16018,48925,48956,15793,48864,48989,48884,48885,48941,48200,48993,15520,48894,48930,48675,48839,15633,16222
16076,48873,48965,16012,48804,49012,48790,48899,48996,15929,49038,48582,48909,49027,48553,48735,15975,16251
16017,49049,49006,48296,49000,49047,48993,48983,48991,48787,49067,15815,49001,48976,48806,48683,16020,16264
16016,48922,48962,15708,48837,49012,48886,48833,48961,48484,49014,48533,48863,48966,48721,48754,15865,16239
16008,48952,48962,15785,48890,49004,48906,48917,48949,15408,49037,15862,48958,48969,48698,48716,15815,16257
16063,48966,48933,15827,48911,48992,48908,48917,48940,15814,49031,15872,48949,48957,48616,48769,48360,16246
16073,48930,48924,15985,48901,48964,48822,48930,48915,15893,48979,15952,48945,48919,48332,48729,48728,16258
16136,48943,48900,16063,48930,48954,48802,48980,48913,15816,49026,16078,48986,48932,15827,48736,48788,16241
16134,48971,48889,16042,48953,48956,48822,48993,48916,15855,49035,16074,48996,48939,15744,48649,48752,16240
16154,48921,48877,16100,48900,48957,48678,48972,48953,16023,49043,15952,48957,48997,15752,48431,15488,16225
16146,48923,48953,16081,48885,49019,48791,48963,49011,16018,49072,15772,48959,49038,48270,48713,15945,16251
16039,48901,48939,15947,48845,48982,48836,48911,48953,15697,49032,15787,48934,48976,48599,48675,15778,16229
15979,48991,48988,48358,48917,49022,48921,48911,48960,15675,49029,15574,48916,48973,48794,48784,15723,16276
16033,48957,48955,15859,48901,48996,48852,48917,48952,15875,49006,47920,48904,48953,48647,48815,15320,16233
16046,48916,48951,15878,48864,49003,48867,48896,48958,15504,49016,48344,48931,48974,48643,48764,48064,16246
16059,49009,48928,15808,48939,48993,48913,48962,48936,15777,49056,16066,48981,48950,48697,48714,48427,16255
16071,48930,48942,15878,48925,48980,48901,48925,48930,15885,49005,15778,48955,48935,48437,48795,48719,16228
16105,48927,48919,15972,48901,48977,48800,48924,48944,16016,49016,15886,48934,48969,48514,48747,48679,16252
16110,48953,48906,15974,48911,48978,48801,48933,48946,15942,49019,15855,48955,48971,48407,48697,48650,16246
15996,48943,48929,15889,48918,48968,48910,48951,48902,48789,49030,16071,48981,48903,48624,48592,48705,16246
16113,49046,48945,15892,49024,49001,48947,49027,48930,48286,49057,16120,49012,48913,48494,48852,48787,16247
16077,48950,48885,15952,48927,48941,48825,48937,48869,15548,48957,16045,48955,48877,15510,48698,48856,16249
16089,48909,48853,16005,48887,48919,48740,48917,48884,15900,48950,15962,48906,48893,15660,48729,48769,16203
16052,48930,48931,15917,48897,48976,48847,48929,48949,15826,49033,15822,48918,48959,48628,48749,15795,16212
16084,48908,48966,16004,48851,49019,48829,48926,49003,15940,49059,48212,48933,49029,48603,48701,16007,16243
16093,48887,48947,16084,48903,48982,48914,49014,48970,15902,49154,16176,49046,49027,48298,48696,15921,16225
16035,48936,48955,15884,48860,48996,48814,48890,48963,16024,49025,15621,48900,48994,48607,48765,15708,16254
15999,48931,48942,15328,48880,48993,48840,48867,48952,16090,49026,15264,48927,48981,48654,48752,15540,16236
16001,48973,48924,15554,48900,48990,48817,48880,48944,16128,49036,15917,48929,48999,48662,48659,48128,16261
16089,48958,48935,15879,48889,48995,48826,48904,48951,15941,49002,15456,48924,48969,48642,48721,48441,16255
16062,48899,48958,15951,48857,48993,48874,48903,48941,48688,49011,15834,48927,48938,48674,48684,48649,16262
16071,48979,48945,15834,48921,49000,48873,48913,48949,15910,49015,15759,48904,48960,48553,48812,48626,16245
16066,48947,48929,15928,48912,48981,48869,48932,48933,14720,49021,15947,48951,48952,48545,48693,48670,16257
16095,48961,48919,15989,48931,48968,48823,48956,48936,15903,49027,15961,48947,48955,48332,48704,48690,16251
16075,48960,48900,15934,48930,48951,48841,48941,48901,15759,48981,16017,48947,48904,48192,48754,48785,16238
16069,48833,48949,16013,48770,48988,48738,48854,48957,15858,48989,15506,48919,48982,15610,48768,48502,16248
16043,48920,48954,15912,48867,49000,48854,48914,48972,15769,49039,15620,48925,48991,48663,48724,15937,16238
16024,48903,48953,15883,48834,48996,48846,48886,48968,15756,49027,48439,48905,48985,48696,48701,15918,16238
16023,48879,48982,15886,48787,49019,48849,48855,48978,15794,49032,48344,48909,48998,48688,48727,15859,16264
16000,48919,48967,15796,48888,48995,48852,48888,48962,15767,48995,48680,48897,48962,48664,48785,15742,16240
15972,48967,48944,48148,48906,48987,48897,48897,48939,15973,49022,15572,48920,48964,48699,48714,15622,16248
16021,48964,48963,15775,48863,49013,48900,48895,48949,48665,49026,15820,48925,48963,48713,48692,48302,16258
15960,48955,48960,15703,48903,48987,48919,48934,48924,48120,49037,16030,48986,48952,48647,48695,48567,16258
16023,48950,48925,15807,48908,48967,48903,48922,48912,15424,49029,16009,48966,48923,48641,48707,48705,16240
16024,48965,48922,15860,48941,48964,48896,48949,48913,48398,49019,16003,48967,48925,48657,48643,48675,16249
16163,48951,48942,16079,48914,49008,48770,48969,48988,16060,49039,15770,48929,49002,15732,48818,48609,16257
16182,48929,48870,16123,48908,48947,48407,48967,48947,16127,49003,15856,48886,48961,15883,48780,48696,16219
16052,48925,48922,15923,48878,48970,48810,48909,48939,15815,49004,15724,48914,48959,48575,48687,15550,16240
15875,48956,48961,48561,48891,49000,48921,48865,48940,48657,49007,15396,48908,48940,48785,48757,15866,16246
15915,48957,48948,15514,48906,48993,48915,48918,48940,48611,49030,15876,48943,48951,48772,48669,15805,16254
15590,49000,48942,48533,48922,48977,48865,48910,48935,15966,49029,15861,48936,48972,48775,48472,15896,16262
16133,48852,48908,16029,48798,48949,48768,48927,48938,16149,49043,15993,48968,49015,15232,48380,15649,16241
16085,48922,48943,15991,48825,49024,48825,48911,48969,48802,49007,15548,48924,48944,48698,48677,15621,16253
16052,48975,48968,15855,48915,49024,48896,48930,48973,15758,49036,15732,48933,48982,48680,48773,15663,16265
16116,48953,48937,15974,48902,48982,48785,48916,48933,15959,48952,15818,48883,48922,15566,48888,48746,16253
16032,48913,48944,15889,48826,49000,48827,48871,48966,15772,49016,48517,48896,48990,48693,48632,15925,16258
48418,48916,48993,48718,48777,49025,48930,48710,48957,48745,48987,48732,48882,48974,48866,48514,16018,16267
48491,48902,48978,48724,48761,49010,48933,48660,48938,48688,48987,48612,48901,48956,48810,48673,15909,16259
16030,48927,48922,15889,48875,48987,48879,48891,48949,48603,49007,15657,48935,48971,48697,15646,15823,16251
48631,49019,48968,48778,48933,48991,48943,48870,48916,16021,49011,15685,48927,48962,48715,48797,15788,16251
48750,49083,48912,48812,49045,48903,48818,48955,48906,16372,49026,48572,48830,49082,15851,48655,15917,16264
16054,15979,49037,15978,48566,49018,48977,48794,48961,48749,48978,48619,48932,48908,47808,48913,15803,16234
16127,48930,48953,16030,48863,49006,48775,48922,48982,16015,49025,48048,48888,48990,48048,48808,15885,16242
16190,48772,48984,16155,48656,49033,48240,48904,49031,16098,49043,48467,48904,49047,15984,48817,15971,16260
16084,48854,48933,16014,48775,48974,48691,48851,48946,15944,48966,48024,48880,48961,15747,48789,15664,16233
15934,48984,48908,48236,48941,48964,48930,48930,48906,48687,49024,16002,48967,48914,48739,48520,15248,16235
15998,48951,48945,15852,48935,49004,49006,49009,48951,48900,49089,16133,49056,48947,48778,48521,15891,16250
15913,48960,48949,47904,48906,48989,48897,48909,48939,15656,49017,15678,48923,48950,48756,48684,15901,16256
16013,48905,48974,15841,48800,49030,48911,48862,48981,48907,49024,48008,48928,48957,48804,48552,15975,16264
15906,48960,48938,15580,48905,48978,48901,48911,48944,15954,49029,48156,48921,48987,48727,48544,15980,16238
15921,48942,48965,15672,48882,49010,48873,48892,48958,48624,49017,48532,48898,48950,48707,48748,15907,16246
16109,48905,48944,15998,48801,49008,48829,48853,48962,48424,49013,15730,48905,48951,48485,48771,15805,16249
16072,48899,48948,15984,48833,48987,48798,48901,48944,16098,49022,15936,48926,48994,15796,48749,15639,16260
16065,48962,48945,15973,48913,48988,48824,48943,48956,16008,49038,15854,48923,48988,15772,48802,15762,16248
16191,48824,48938,16156,48752,48989,15895,48917,48997,16167,48987,48578,48796,49021,15954,48851,15668,16258
15673,48952,48945,48646,48882,48985,48931,48836,48921,48754,48994,15686,48924,48922,48799,48609,15814,16252
15711,48943,48961,48591,48853,49002,48920,48833,48946,48691,49013,48395,48916,48957,48817,48443,15959,16259
16073,48882,48958,16019,48801,49013,48798,48904,48985,15594,49033,15693,48939,49004,48523,48551,15956,16260
16031,48922,48942,15928,48897,48978,48812,48923,48952,16016,49025,15737,48924,48998,48522,48544,15831,16260
15942,49032,48922,48625,48959,48986,48914,48932,48921,16054,49019,15817,48950,48971,48602,48670,15546,16244
48923,49159,48832,48988,49112,48856,48989,48953,48799,16388,48926,48901,48780,49078,16004,48815,15522,16231
16125,48977,48947,16015,48925,49005,48773,48944,48992,16179,49053,15625,48865,49001,15452,48830,16013,16214
16047,48958,48994,15877,48882,49027,48857,48887,49003,15837,49029,48668,48842,48997,48514,48861,16038,16244
16128,48863,48995,16105,48827,49032,48738,48931,49027,16069,49054,48624,48924,49043,15879,48685,16013,16261
15992,48917,48874,15780,48863,48917,48800,48863,48846,48228,48919,15927,48879,48832,15288,48827,48760,16201
16063,48828,48916,16039,48797,48962,48653,48899,48949,15936,48981,48648,48936,48994,15731,48551,15816,16236
15917,48938,48983,48316,48838,49024,48884,48830,48989,15767,49027,48707,48862,49007,48793,48637,16067,16260
15895,48960,48995,48477,48888,49033,48921,48872,48985,48652,49038,48436,48931,48994,48764,48648,16015,16259
15954,48925,48951,15602,48844,48990,48880,48855,48960,15412,49023,48272,48906,48968,48717,48664,15960,16231
16096,49019,48931,15734,48913,49023,48881,48898,48986,48670,49004,48681,48846,48991,48710,48703,15942,16244
16002,48932,48941,15922,48888,48967,48825,48935,48936,15983,49020,15902,48951,48942,48524,48745,15412,16229
16109,48957,48949,16002,48914,49007,48840,48950,48968,15843,49034,15905,48962,48983,15436,48741,48419,16262
16140,49020,48923,16029,49002,48990,48913,49031,48945,48336,49074,16123,49032,48952,15659,48782,48654,16235
16012,48855,48913,15895,48795,48949,48774,48822,48902,48382,48929,15828,48920,48922,15328,48691,48754,16258
16051,48925,48915,15941,48902,48964,48846,48931,48936,47776,49032,15936,48954,48945,48540,48690,15136,16224
15896,48930,48962,48517,48847,48998,48879,48837,48954,0,48990,48667,48854,48960,48795,48654,15899,16257
16010,48938,48963,15712,48875,49008,48884,48906,48980,15264,49042,48350,48928,48990,48721,48695,15959,16246
16006,48983,48982,48412,48906,49033,48913,48894,48986,48443,49028,48571,48924,48973,48783,48798,15805,16268
16012,48925,48951,15796,48869,48991,48868,48888,48954,15522,49024,15686,48926,48959,48668,48731,15781,16246
16033,48939,48948,15793,48894,49000,48900,48904,48957,48532,49024,15584,48941,48958,48613,48728,15752,16231
15960,48906,48979,15728,48836,49001,48888,48871,48956,15072,49011,48429,48913,48959,48691,48777,15819,16253
16049,48931,48968,15754,48817,49019,48845,48818,48961,48454,49016,15232,48876,48973,48740,48731,15770,16265
16107,48947,48924,16010,48922,48980,48829,48955,48945,15502,49026,15928,48968,48943,15256,48709,48685,16256
16127,48953,48916,16016,48924,48979,48811,48956,48939,15743,49027,15976,48969,48949,15556,48710,48754,16260
16142,48961,48914,16027,48934,48967,48843,48977,48936,15779,49045,16051,48957,48925,15500,48816,48712,16227
16153,48913,48923,16082,48868,48978,48470,48927,48963,16130,48979,48409,48856,48974,15851,48814,48723,16265
48240,48851,48971,48555,48799,48993,48952,48811,48915,48889,49008,15983,48994,48899,48664,48774,48610,16235
15900,48949,48940,15344,48914,48982,48921,48918,48937,48700,49036,15895,48952,48941,48729,48552,15894,16234
15911,48989,48938,48564,48927,48984,48931,48898,48934,48651,49012,15678,48923,48919,48789,48721,15889,16238
15874,48976,48958,48622,48914,48983,48918,48896,48925,48048,49009,15701,48903,48935,48810,48787,15885,16258
15958,48978,48941,48288,48922,48990,48913,48909,48944,48112,49023,15588,48936,48947,48771,48657,15897,16255
15826,48956,48952,48538,48901,48987,48926,48881,48942,48112,49027,15272,48940,48958,48781,48559,15930,16256
15926,48895,48928,15824,48788,48985,48815,48852,48947,48593,48987,48424,48903,48949,48786,48180,15952,16248
16077,48866,48928,16017,48795,48985,48711,48884,48961,15896,48989,15288,48911,48976,48416,48649,15746,16260
16082,48972,48933,15931,48923,48984,48845,48946,48943,15964,49034,15959,48954,48981,48016,48690,15494,16263
16158,49023,48889,16069,49005,48978,48868,49035,48944,15880,49070,16113,49028,48972,15813,48598,48585,16262
16171,48938,48777,16124,48936,48913,48545,48989,48906,16069,49007,16038,48949,48930,15927,48608,48695,16220
16022,48960,48852,15845,48929,48936,48856,48936,48905,15456,49017,15942,48948,48928,48662,15637,15779,16229
15929,48981,48956,48421,48912,49010,48917,48904,48964,48578,49033,48172,48923,48965,48785,48591,16034,16241
15630,48966,48963,48694,48883,49004,48930,48824,48945,48751,48997,48571,48898,48940,48828,48560,16030,16243
15619,48919,48962,48651,48799,48999,48895,48738,48951,48528,48960,48773,48842,48961,48826,48450,16037,16260
15944,48913,48934,15650,48827,48982,48855,48833,48949,15709,48990,48641,48890,48960,48746,48372,15974,16240
15966,48941,48961,15606,48875,49010,48897,48874,48967,48040,49022,48563,48920,48979,48725,48663,15902,16268
15822,48970,48969,48655,48841,49024,48904,48766,48961,48632,49007,48466,48875,48978,48799,48626,15923,16267
15991,48971,48923,15384,48914,48981,48897,48903,48934,48496,49013,15612,48922,48947,48712,48645,15645,16249
16046,48958,48934,15795,48900,48995,48865,48890,48942,15663,49007,15816,48912,48953,48613,48693,48378,16259
16034,48979,48899,15830,48939,48970,48893,48942,48925,48378,49025,15935,48971,48958,48659,15528,48475,16263
16094,49046,48909,15912,49030,48990,48949,49035,48931,48665,49073,16130,49036,48926,48464,48724,48682,16247
15935,48921,48882,15384,48867,48931,48833,48830,48843,48629,48905,15881,48911,48855,48639,48671,48782,16256
16038,48910,48914,15886,48851,48973,48833,48879,48937,15476,48999,15534,48905,48951,48644,48698,15352,16238
16094,48903,48932,16028,48853,48992,48772,48930,48985,15932,49049,48172,48938,49022,48404,48644,15919,16238
16023,48943,48969,15867,48891,49016,48880,48917,48984,15570,49047,15372,48947,49000,48628,48767,15878,16253
16014,48934,48946,15786,48880,48991,48859,48905,48954,15628,49025,14976,48923,48962,48689,48720,15550,16250
16039,48956,48967,15791,48907,49016,48894,48919,48972,48635,49028,48340,48924,48969,48694,48779,15542,16259
