acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
16302,48778,48698,16294,48919,48819,16234,49026,48928,16284,48991,15823,48843,48676,16292,48994,48787,16182
16364,48872,48746,16344,48971,48881,16272,49069,49014,16341,49050,48366,48649,48762,16324,49055,48805,16157
16287,15548,48707,16283,48745,48806,16213,48937,48925,16252,48912,48405,48648,48674,16235,48918,48842,16074
15610,48513,15934,48300,48560,15969,48328,48180,16015,48599,16018,15957,48561,16135,48640,48613,48890,16005
48967,15908,15989,48966,15992,16102,48911,16135,16193,48975,16211,16007,48568,16199,48920,15872,48883,15930
48920,48837,48737,48971,48370,48698,48970,16136,16007,49014,16130,15767,15364,16148,48951,48782,48870,16080
16430,49072,48862,16412,49107,49068,16286,49173,49173,16394,49221,48805,48927,49109,16388,49010,16000,16208
16299,48926,48744,16278,48973,48890,16151,49039,48961,16245,49024,16023,48957,48593,16292,48967,48872,16253
16219,48874,48603,16181,48904,48786,16046,48941,48844,16156,48904,15993,48814,15757,16201,48945,48853,16177
16263,48820,48567,16253,48920,48767,16144,49018,48894,16217,48998,16036,48931,48649,16270,48922,48813,16191
16301,15666,48748,16305,48788,48831,16261,48958,48938,16270,48945,15759,48904,48803,16302,48942,48812,16197
16341,48300,48665,16326,48754,48823,16287,48944,48986,16329,48925,48709,15983,48706,16268,49034,48862,16033
16161,15872,15814,16153,48395,15750,16114,48774,48533,16136,48288,15922,48728,15939,16109,48797,48879,16015
48870,48901,15936,48935,48898,15942,48989,48769,16139,48974,15908,16184,48886,16179,48930,48661,48876,16002
48547,48885,48798,48788,48855,48788,48932,48736,48618,48942,48790,16030,48938,16130,48720,48856,48784,16054
16425,16276,48871,16440,16145,48917,16427,48860,49118,16433,49048,49118,16256,49030,16396,49067,48430,48476
16268,16195,48849,16298,16093,48769,16290,48784,48921,16330,48894,48810,16008,15772,16305,49008,48852,16003
16214,15646,48781,16210,48568,48773,16163,48831,48861,16209,48818,48632,15959,15980,16204,49018,48817,15969
16294,15937,48834,16300,48417,48848,16267,48901,48964,16296,48913,48805,16020,15670,16291,49044,48804,16024
16338,16046,48842,16346,15638,48872,16310,48913,49003,16333,48934,48857,16014,48403,16329,49055,48837,16051
16185,15921,48576,16180,15588,48545,16145,48717,48748,16147,48557,48506,15672,16022,16081,48885,48880,16029
48789,15818,16030,48785,15729,16060,48728,15886,16124,48811,16096,16064,48793,16107,48810,15975,48889,15942
48898,48831,48625,48936,48726,48489,48969,15827,16002,48982,15917,16061,48825,16132,48924,48647,48825,16063
16426,48895,48855,16418,49008,49003,16350,49121,49137,16409,49168,48903,48578,49019,16393,49046,48413,16162
16305,48739,48915,16286,48803,48943,16198,48950,48985,16282,48943,48596,48657,15797,16296,49057,48867,16199
16236,48749,48735,16215,48824,48806,16140,48921,48877,16197,48878,15836,48786,15673,16256,48971,48835,16177
16310,48670,48795,16303,48850,48884,16235,48992,48974,16286,48994,48072,48753,48624,16309,49026,48832,16171
16331,48320,48809,16320,48773,48885,16267,48953,48989,16298,48944,48724,48344,48594,16286,49003,48861,16166
16134,48782,15789,16061,48836,15388,15854,48859,48372,15947,48667,16016,48782,16081,15871,48784,48897,16106
48839,48760,16074,48875,48770,16076,48875,48300,16147,48900,16062,16137,48841,16147,48894,15966,48888,16010
48912,48526,15943,48919,15120,16020,48896,16004,16135,48927,16122,16048,48795,16122,48907,15915,48846,16035
16152,48899,48860,16064,48858,48905,48411,48809,48897,15384,48841,48384,48832,15955,16003,48957,48882,16188
16401,15893,49004,16402,48536,49045,16349,48987,49127,16387,49079,48996,15913,49002,16396,49098,48294,16168
16275,48563,48751,16270,48793,48829,16186,48944,48930,16246,48948,15620,48826,48654,16277,48958,48846,16158
16282,48752,48840,16273,48835,48906,16174,48962,48974,16256,48990,48490,48746,48639,16283,49025,48793,16155
16327,48642,48857,16319,48833,48917,16258,48997,49015,16300,49015,48650,48671,48720,16319,49039,48827,16160
16210,48714,48654,16183,48808,48737,16069,48903,48811,16135,48848,15877,48734,15918,16162,48915,48885,16084
48451,48757,16060,48665,48777,16055,48672,48667,16096,48657,16011,16089,48695,16147,48805,15550,48907,15957
48918,48474,15878,48925,48280,16016,48921,15963,16144,48975,16092,16123,48901,16149,48826,48212,48865,16045
16168,48846,49026,16112,48670,49035,48396,48296,49024,48290,48933,48906,48828,48686,16102,49004,48777,16205
16480,49049,48850,16384,48978,49148,49085,48904,49093,16344,49065,49022,48888,49167,16467,49121,48667,16183
16271,48657,48775,16267,48818,48861,16175,48955,48954,16244,48978,48430,48822,48825,16269,48950,48769,16145
16229,48581,48896,16217,48657,48920,16139,48844,48958,16190,48923,48732,48658,48829,16256,48987,48653,16157
16268,48791,48846,16258,48863,48909,16150,48965,48965,16221,48990,48397,48715,48719,16269,49019,48785,16093
16225,15586,48662,16216,48648,48732,16157,48854,48840,16186,48808,48308,48535,15480,16183,48915,48812,16063
48767,15772,15610,48754,15785,15901,48735,15913,16031,48803,16020,16003,48687,16122,48586,48720,48823,15835
48421,48824,47984,48724,48747,15602,48771,48152,15996,48716,16044,16027,48644,16172,48598,48935,48802,16153
16359,15944,49005,16360,15120,49039,16278,48926,49099,16301,49064,48939,48815,49017,16319,48966,48479,16227
16355,48617,48896,16346,48787,48953,16281,48979,49039,16316,48999,48798,48495,48924,16327,49054,47776,16158
16247,15484,48923,16245,48459,48925,16164,48839,48965,16214,48919,48769,48592,48797,16278,49033,15706,16140
16339,15875,48907,16340,15556,48954,16311,48901,49055,16357,48975,48973,16157,48954,16300,49047,48426,15940
16259,48342,48868,16254,48671,48897,16164,48898,48969,16209,48955,48789,15514,48776,16222,48983,48632,15897
15900,48454,48580,15821,48439,48476,15674,48240,48402,15412,15826,48292,48489,15977,48360,48762,48698,15982
48952,48574,48749,48964,15798,48278,48972,16058,16059,49027,16071,16028,48815,16157,48799,48817,48729,15893
16399,48830,48996,16392,48904,49076,16273,49053,49161,16310,49167,49005,48776,49103,16293,48778,48537,16091
16348,48826,49050,16334,48710,49060,16273,48936,49092,16324,48997,48927,15719,48962,16359,49148,15887,16226
16170,48776,48836,16148,48764,48872,16041,48845,48911,16147,48891,48684,48140,48725,16156,48977,48278,16103
16238,48722,48956,16225,48684,48977,16143,48880,49014,16240,48996,48787,48663,48917,16272,49033,15847,16184
16291,48782,48900,16281,48833,48948,16190,48961,49025,16263,49017,48786,48663,48927,16276,49009,15452,16158
16195,48755,48790,16171,48785,48834,16065,48877,48889,16144,48885,48442,48592,48520,16160,48948,48647,16051
16057,48716,48591,16025,48745,48655,15868,48781,48688,15964,48720,15775,48643,15821,16007,48859,48691,16011
48928,48710,49039,48984,16029,48976,49014,16207,48816,49039,16050,48845,48524,16096,48880,49024,48439,16092
16401,16246,49029,16404,16184,49025,16365,48852,49085,16372,48890,48932,48372,48981,16401,49109,16013,16178
16206,48763,48773,16181,48795,48791,16113,48902,48899,16203,48891,48736,15977,48526,16158,49018,15352,15936
16325,15955,48900,16314,15754,48930,16265,48857,49026,16280,48931,48895,15907,48876,16306,49039,15926,16026
16297,15822,48912,16296,47744,48920,16259,48871,49004,16289,48921,48881,15997,48820,16291,49053,15526,16078
16236,15848,48808,16231,15498,48803,16179,48783,48905,16207,48807,48771,15869,48527,16187,48963,48666,16022
15516,15456,48388,48258,15629,15665,48336,15756,15882,48557,15979,15846,48475,16055,48316,48817,48785,15932
48984,48664,48879,49010,15929,48736,49017,16169,16003,49046,16122,15894,48757,16154,48907,48825,48708,16063
16368,48842,48961,16352,48870,49028,16269,49010,49115,16320,49101,48973,15789,49032,16310,49072,16065,16089
16248,15991,48923,16252,15929,48910,16170,48771,48939,16222,48839,48780,48644,48780,16268,49037,48427,16146
16227,15676,48882,16227,15572,48903,16164,48780,48957,16193,48890,48843,48407,48880,16225,48987,15854,16094
16263,48494,48914,16259,48636,48937,16173,48891,48992,16230,48944,48824,48584,48869,16266,49030,15789,16113
16329,15693,48911,16326,48636,48940,16274,48940,49028,16302,48988,48901,47920,48907,16312,49054,48414,16167
16226,48590,48816,16210,48673,48848,16131,48842,48913,16169,48870,48732,48336,48600,16182,48961,48659,16027
15849,14720,15416,15826,48409,15722,15762,48542,15845,15830,15843,15939,48625,16036,15886,48826,48772,16001
48914,48685,48847,48948,15883,48783,48975,16131,15958,49042,16060,16023,48834,16185,48784,48898,48782,16091
16614,16098,16406,16623,49175,16265,16502,16126,49317,49172,49022,49270,49162,49188,16560,49041,16253,48674
16111,15936,48797,16139,15804,48787,16085,48734,48824,16113,48810,48475,48801,48807,16151,48813,48661,16137
16252,48405,48966,16234,15622,48978,16155,48797,49019,16206,48947,48873,48544,48925,16246,49044,15857,16109
16260,48804,48941,16238,48783,48979,16153,48912,49025,16261,49001,48814,48649,48937,16243,49037,15677,16178
16288,48656,48960,16278,48678,48998,16188,48910,49037,16248,49011,48826,48674,48942,16279,49032,48459,16156
16206,48626,48796,16192,48715,48840,16106,48875,48904,16151,48905,48558,48636,48728,16168,48919,48725,16027
15873,15320,15712,15849,48424,15763,15789,48420,15832,15516,15907,15877,48657,16018,15758,48685,48824,15967
48991,48916,48889,49040,48595,48822,49049,16131,15993,49082,16051,16057,48814,16219,48906,48941,48718,16028
16595,15841,48978,16417,16159,49312,49142,49329,49128,16565,49012,49244,16066,49221,16404,49168,16237,15721
16174,15528,48692,16173,48440,48748,16145,48799,48846,16185,48803,48682,15582,48773,16148,48902,48704,16022
16244,48547,48926,16232,48517,48951,16147,48845,48997,16189,48939,48815,48651,48924,16238,49015,15825,16110
16288,15901,48944,16289,15792,48968,16255,48857,49029,16278,48975,48858,48354,48969,16292,49036,15448,16089
16295,15879,48905,16297,15584,48928,16265,48893,49011,16292,48956,48885,15963,48916,16279,49028,48582,15939
16212,15721,48783,16193,47840,48804,16139,48724,48879,16149,48783,48754,15809,48404,16130,48924,48754,15891
48766,48557,15518,48815,15598,15876,48772,16010,16046,48797,16134,15864,48455,16131,48857,48792,48709,16071
48915,48962,48984,49016,48744,48965,49066,16151,48772,49070,16136,48477,48829,16139,48900,49051,48595,16289
16364,49016,48918,16295,49011,49018,16072,49069,49036,16269,49059,15602,48812,48896,16259,49125,16027,16216
16240,48792,48833,16223,48807,48914,16123,48941,48954,16193,48981,48474,48812,48906,16231,48970,15766,16137
16288,48778,48912,16278,48776,48961,16198,48944,49012,16264,49004,48754,48659,48933,16282,49038,15683,16155
16025,48656,15664,15989,48691,15304,15894,48723,47936,15968,47616,15813,48510,15955,15873,48793,48770,15950
16309,48909,49031,16282,48795,49035,16202,48963,49047,16328,48986,48893,16143,48805,16286,49157,15908,16122
16283,48671,48858,16279,48723,48914,16215,48931,48976,16262,48970,48637,48650,48862,16271,49014,48776,16084
16125,15850,48659,16125,15732,48629,16074,48516,48702,16039,15272,48557,48513,15847,16015,48784,48815,16032
16251,48765,48859,16232,48775,48930,16127,48901,48974,16145,48966,48695,48789,48803,16198,48937,48704,16142
16155,48833,48818,16148,48849,48827,16193,48985,48907,16317,48991,15664,15456,48858,16217,48976,48611,16095
16313,48699,48898,16303,48817,48944,16242,48986,49014,16292,49017,48678,48688,48869,16307,49035,48775,16161
48741,16000,15856,48673,15902,16004,48674,15915,16076,48807,16072,16043,48781,16138,48540,48322,48854,15970
48521,48570,48494,48642,48104,48510,48702,15892,15898,48795,16018,16020,48829,16069,15773,48770,48891,16150
16420,48937,49008,16403,48963,49079,16316,49074,49163,16383,49168,48953,48571,49066,16368,49072,15965,16136
16214,15684,48840,16213,48322,48858,16149,48819,48908,16196,48871,48571,48768,48805,16239,48942,48782,16162
16190,48816,48834,16161,48804,48897,16033,48892,48916,16145,48918,48300,48688,48710,16183,48983,48726,16136
16332,48654,48875,16325,48817,48951,16260,49007,49044,16297,49054,48749,48784,48974,16317,49014,48588,16146
16327,15670,48861,16327,48727,48922,16269,48968,49024,16296,49021,48734,48665,48909,16301,49003,48808,16091
16179,48515,48430,16164,48748,48587,16077,48871,48724,16119,48773,15907,48756,15915,16125,48884,48897,16094
15730,48679,16075,48240,48806,16056,48620,48782,16101,48469,15998,16145,48845,16150,15719,48675,48903,16079
48661,48597,16041,48727,48682,16043,48709,48208,16093,48682,16063,16041,48518,16139,48758,48560,48888,15957
48657,48735,48974,48667,15882,48976,48891,16073,48917,49021,15653,48765,48900,48421,15700,48897,48829,16204
16433,48835,49110,16417,48769,49170,16436,49140,49194,16451,49130,48855,49152,49095,16454,49107,15896,16257
16168,48835,48789,16132,48824,48851,15988,48863,48875,16132,48873,15560,48652,48611,16147,48971,48742,16148
16252,48704,48873,16239,48757,48922,16146,48908,48969,16199,48960,48525,48798,48874,16252,48974,48584,16165
16301,48781,48895,16290,48841,48951,16211,48984,49021,16281,49030,48587,48794,48929,16296,49030,48674,16190
16358,48683,48911,16350,48830,48972,16285,49020,49056,16328,49055,48789,48675,48959,16332,49051,48779,16158
16222,48530,48734,16195,48654,48786,16135,48802,48859,16155,48774,48685,15120,15520,16081,48896,48843,16074
48909,15508,15990,48911,48416,16055,48916,15895,16144,48951,16069,16114,48889,16166,48876,16000,48907,15959
48905,48809,15897,48936,48739,15917,48943,15820,16073,48942,16026,16053,48777,16146,48886,15524,48840,15980
16256,48659,49078,16230,16016,49100,16096,15957,49115,15877,49008,49037,48623,49015,16086,48925,48831,16198
48902,49057,49190,16351,48993,49169,16432,15304,49195,16429,49221,48407,49167,49110,16444,49168,48484,16295
16211,48724,48675,16197,48829,48773,16123,48940,48858,16195,48929,15830,48774,48719,16209,48937,48811,16137
16212,48772,48796,16193,48803,48872,16098,48916,48918,16174,48931,15488,48779,48789,16209,48948,48717,16145
16257,48775,48879,16235,48800,48924,16144,48922,48964,16212,48953,48551,48762,48850,16254,48997,48666,16170
16313,48704,48907,16306,48825,48959,16234,48993,49031,16287,49041,48608,48824,48947,16314,49034,48694,16193
16360,48304,48924,16351,48724,48968,16291,48978,49051,16325,49040,48842,48446,48945,16325,49048,48791,16150
16148,48686,48514,16098,48753,48647,15979,48784,48686,16018,48654,15726,48611,16012,15936,48818,48879,16081
48911,48040,16023,48907,48400,16072,48899,15936,16148,48946,16130,16089,48834,16175,48859,16015,48899,15946
48924,48666,15879,48942,48048,15971,48922,16035,16099,48947,16119,15955,48524,16162,48909,15642,48845,15817
16221,15938,49071,16227,16123,49080,16060,16069,49085,48482,48948,49009,48855,48987,16165,48904,48789,16241
16567,48606,48885,16426,15977,49198,16042,49070,49124,16381,49120,49112,16240,49173,16407,49126,48730,16129
16237,15520,48772,16224,48690,48835,16151,48902,48893,16198,48901,15793,48890,48793,16246,48886,48819,16211
16230,48633,48888,16222,48684,48925,16141,48889,48962,16192,48938,48645,48789,48890,16256,48977,48595,16167
16236,48721,48852,16228,48796,48915,16132,48933,48952,16187,48958,48328,48834,48856,16255,48979,48688,16186
16339,48840,48921,16323,48898,48996,16252,49030,49051,16306,49061,48708,48768,48960,16323,49063,48674,16182
16323,15564,48850,16318,48704,48913,16269,48944,49006,16294,48980,48793,48216,48871,16286,48993,48809,16089
15989,48296,15899,15938,48688,15915,15790,48702,15913,15881,15838,16005,48691,16104,15826,48693,48900,16033
48772,48374,16094,48778,48688,16111,48770,48528,16149,48791,16083,16132,48785,16173,48744,15832,48912,15931
48770,48467,15978,48785,48550,16018,48779,15703,16099,48803,16073,16055,48697,16153,48733,48518,48889,16003
16203,48662,48990,16185,15200,49028,15934,48619,49040,15755,48986,48884,48813,48910,16087,48867,48875,16157
16450,48911,48987,16396,48966,49099,16239,49162,49149,16284,49097,48896,48692,49023,16325,49094,16005,16287
16185,48786,48704,16151,48802,48787,16047,48902,48811,16166,48832,15769,48653,48176,16168,48961,48847,16141
16227,48780,48854,16210,48786,48911,16128,48906,48947,16189,48943,48517,48778,48826,16232,48977,48658,16156
16260,48788,48844,16241,48823,48918,16143,48939,48962,16210,48968,48196,48830,48844,16257,48981,48698,16174
16321,48827,48940,16306,48842,49003,16225,48986,49047,16286,49043,48732,48707,48931,16310,49068,48729,16180
16298,48236,48827,16289,48718,48896,16226,48932,48964,16264,48954,48655,48636,48805,16264,48976,48824,16102
16110,48650,15756,16066,48774,15488,15932,48812,15232,15995,48471,15989,48742,16061,16001,48807,48896,16076
48624,48292,16060,48647,48672,16077,48656,48585,16130,48708,16072,16118,48802,16163,48591,15364,48902,16020
48758,48582,16100,48792,48712,16110,48778,48399,16153,48783,16122,16119,48715,16187,48784,48180,48918,16006
15610,48850,48825,48691,48637,48866,48846,15878,48680,48893,15838,15878,48788,16091,48535,48919,48897,16182
16394,48932,49025,16385,48951,49082,16146,49119,49108,16341,49241,48953,48950,49192,16388,49081,15901,16285
16220,48840,48571,16184,48906,48812,16028,48965,48876,16164,48942,16025,48904,48652,16190,48891,48820,16168
16233,48840,48843,16203,48850,48919,16072,48933,48953,16183,48965,15707,48843,48820,16224,48966,48668,16190
16232,48817,48796,16207,48856,48898,16081,48945,48935,16183,48955,15874,48882,48803,16229,48939,48740,16188
16286,48846,48836,16272,48903,48937,16162,49002,49004,16255,49038,15776,48897,48912,16280,48988,48716,16191
16303,48827,48839,16284,48892,48933,16187,48999,48989,16267,49013,15705,48827,48849,16287,49018,48810,16165
16263,48559,48557,16256,48798,48769,16179,48932,48869,16214,48899,15850,48757,48544,16204,48896,48869,16106
16011,48668,16031,15940,48804,16000,15721,48797,16003,15868,15857,16079,48779,16131,15856,48628,48913,16036
48827,15764,16067,48829,15400,16121,48771,15918,16167,48825,16169,16065,48604,16194,48794,15272,48917,15958
48478,48738,48541,48698,48606,48620,48780,15755,15631,48788,15899,15778,48446,16028,48677,48792,48849,16016
16400,48854,48938,16396,48959,49058,16296,49099,49153,16366,49172,48804,48964,49108,16364,48914,15902,16233
16294,49024,48817,16264,49010,48965,16135,49054,49001,16284,49037,16017,48904,48829,16271,49031,48792,16269
16206,48861,48633,16170,48903,48826,16024,48958,48874,16164,48938,16017,48896,48711,16185,48919,48800,16185
16231,48842,48791,16198,48862,48901,16069,48938,48935,16173,48957,15874,48872,48835,16211,48941,48669,16187
16263,48872,48828,16237,48897,48928,16125,48973,48963,16224,48994,15858,48900,48897,16261,48988,48773,16242
16330,48897,48880,16308,48926,48972,16222,49031,49037,16298,49049,48461,48780,48935,16297,49042,48779,16177
16261,48782,48779,16235,48824,48853,16144,48927,48920,16202,48929,14976,48619,48600,16204,48964,48845,16050
15670,48787,16007,48560,48822,15942,48764,48728,16021,48775,15905,16080,48793,16158,48717,48598,48917,16024
48888,15927,16066,48868,15808,16133,48794,16001,16179,48871,16185,16063,48693,16189,48854,15963,48920,16010
48825,48663,48636,48889,15789,48428,48888,16075,16005,48920,16138,15841,48548,16140,48810,48802,48857,16132
16398,49086,48812,16357,49110,49051,16197,49168,49129,16339,49197,15972,48986,49065,16327,49033,15749,16227
16253,49017,48590,16183,49031,48905,15909,49050,48915,16175,49021,16143,48992,48773,16215,48940,48827,16270
16201,48897,48592,16166,48922,48845,15987,48973,48881,16135,48956,16056,48940,48796,16186,48891,48778,16216
16270,48920,48675,16241,48962,48897,16087,49030,48932,16202,49010,16075,48961,48831,16258,48951,48835,16236
16310,48891,48724,16285,48933,48894,16194,49026,48952,16280,48994,15922,48773,48735,16281,49037,48892,16153
16261,48709,48524,16244,48842,48744,16161,48946,48849,16222,48900,15931,48778,48350,16227,48933,48883,16127
16034,48770,16004,15954,48842,15908,15700,48837,15929,15928,15656,16090,48783,16112,15884,48721,48878,16081
15590,15818,15991,15712,48513,16017,15745,48555,16048,15627,16040,16052,48793,16065,15842,48360,48837,16103
15892,48782,15795,15658,48787,48444,48594,48726,15783,48386,15790,16045,48852,15970,15878,48757,48795,16191
16270,49039,48793,16204,49037,48979,15729,49060,49027,16148,49090,16065,48998,48934,16221,48970,15364,16263
16257,49038,48729,16165,49029,48934,15806,49042,48938,16177,49020,16087,48921,48654,16164,48983,48774,16278
16208,48920,48112,16163,48955,48805,15931,48999,48857,16130,48969,16111,48958,48682,16180,48871,48820,16223
16232,48928,48477,16186,48966,48843,15979,49022,48902,16152,48991,16102,48957,48774,16205,48891,48778,16229
16215,48786,48152,16197,48887,48741,16083,48964,48816,16164,48909,16068,48937,48665,16222,48875,48835,16216
16295,48843,48727,16279,48915,48892,16186,49017,48956,16267,49004,15900,48831,48828,16272,48983,48780,16162
16280,48638,48208,16270,48840,48710,16205,48964,48864,16265,48906,15905,48700,48551,16247,48946,48863,16120
16129,48774,15826,16066,48845,15436,15895,48888,15540,16050,48647,16079,48793,16069,16066,48902,48898,16091
48396,48886,16113,48729,48924,16040,48856,48875,16121,48787,15901,16196,48902,16194,48667,48686,48922,16096
16086,48709,48825,16065,48710,48863,47680,48732,48848,48440,48839,15596,48899,15825,16021,48853,48898,16151
16484,15804,48422,16512,48933,48931,16352,15939,49154,49067,48965,49061,49061,49034,16400,49084,16004,16054
16274,48652,48822,16261,48748,48891,16177,48916,48944,16238,48940,48594,48582,48728,16261,49022,48816,16109
16230,48463,48846,16224,48639,48878,16154,48867,48921,16192,48906,48509,48735,48731,16252,48974,48781,16141
16231,48665,48790,16216,48761,48836,16144,48906,48897,16200,48901,15683,48727,48613,16239,48972,48810,16140
16260,48580,48845,16253,48683,48885,16185,48899,48933,16238,48913,48638,48378,48700,16259,49018,48782,16122
16236,15758,48915,16243,15687,48906,16185,48797,48933,16213,48866,48747,15756,48632,16252,49029,48782,16085
16138,48312,15841,16122,48754,15812,16032,48844,15713,16080,48368,16037,48738,16078,16108,48870,48917,16040
15893,48678,16033,15775,48821,16012,48546,48835,16049,48140,15819,16148,48848,16152,15870,48726,48901,16041
15821,48591,48695,15590,48584,48524,48634,48545,15916,48619,15968,16086,48914,16161,16028,48920,48921,16200
16331,15538,49024,16274,15496,49010,16384,49133,49000,16563,49098,49039,16470,49060,16306,49125,48396,15816
16213,15903,48858,16217,15836,48848,16185,48714,48905,16203,48798,48775,15914,48662,16222,48999,48800,15944
16215,15966,48916,16232,15969,48897,16201,48657,48941,16222,48843,48859,16001,48801,16245,49021,48698,15898
16265,15937,48931,16270,15926,48921,16243,48769,48974,16267,48901,48873,16015,48829,16274,49042,48746,15975
16300,15949,48924,16302,15877,48927,16280,48834,49001,16304,48925,48905,16075,48854,16289,49047,48757,15982
16240,15786,48802,16236,48318,48802,16186,48814,48885,16210,48818,48665,15710,48120,16196,48952,48841,16024
16069,48128,15847,16037,48681,15839,15965,48765,15810,15999,15753,15998,48695,16079,15971,48774,48889,16027
48765,15907,16011,48714,15104,16072,48673,15631,16131,48765,16085,16098,48807,16150,48539,15586,48893,15978
15634,48592,48832,15364,0,48748,48754,15586,48258,48860,15835,15919,48882,16160,15891,48929,48908,16117
16414,15812,48990,16406,48244,49029,16380,48969,49125,16399,49099,49044,16257,49027,16338,49146,15600,48851
16333,16217,48908,16298,16164,48854,16257,15799,48949,16267,48741,48919,16003,48881,16273,48972,48778,15914
16176,48521,48824,16169,48471,48821,16128,48788,48890,16170,48857,48715,15938,48636,16169,48993,48776,15659
16205,16023,48917,16227,16037,48894,16202,48391,48941,16209,48818,48867,15908,48861,16242,48994,48689,15967
16278,15737,48927,16277,15774,48928,16250,48811,48988,16280,48927,48871,16032,48865,16276,49051,48769,15985
16296,15817,48915,16296,15774,48915,16270,48842,48979,16292,48908,48848,15982,48817,16288,49044,48825,16056
16248,48300,48716,16230,48606,48746,16180,48838,48832,16216,48772,48569,15831,15824,16187,48956,48884,16017
16009,47888,16040,15972,48734,16028,15925,48778,16012,15990,15943,16036,48750,16084,15930,48326,48902,15973
48836,48705,15987,48876,48700,16021,48865,15677,16138,48846,16129,16122,48767,16181,48785,48681,48877,16048
16199,15757,48993,16198,15961,49001,16069,15669,49015,15866,48937,48855,48944,48864,16189,48853,48884,16262
16261,48791,48989,16269,48599,49009,16236,48845,49040,16286,48960,48911,15866,48918,16301,49052,48789,16128
16185,48698,48844,16172,48703,48874,16085,48863,48916,16162,48924,48649,48514,48727,16199,48981,48787,16033
16228,48551,48915,16224,48399,48928,16162,48813,48965,16203,48918,48793,48578,48851,16252,48991,48726,16124
