acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
49042,49068,49163,48993,49158,49115,48991,49169,49134,16137,49129,49126,16196,49083,16033,16056,16139,16306
15949,16148,48993,16237,15823,15416,16010,48681,16029,16162,48557,16039,48947,48810,48704,16057,48443,16199
16058,49168,16004,15909,49192,16101,15758,49193,48770,16113,49158,16006,48943,49050,15898,48481,48941,16266
16366,49168,16248,16325,49213,16266,16265,49246,16197,16198,49210,16332,49108,48956,48641,48906,48048,16164
16229,49169,49007,15963,49201,48714,48717,49187,48836,48864,49132,48678,49045,48945,48906,48532,15684,16089
16271,16151,48875,15617,16114,48939,16245,16236,49035,48549,16080,48859,48803,48801,48903,15680,15963,16246
48459,15890,16187,48900,15912,16188,48953,48841,16329,48952,15637,16176,48981,48772,48926,16086,48799,16254
48490,48842,16324,48816,48528,16327,48920,48768,16342,48961,48706,16281,49031,48854,48856,16095,48557,16264
16007,48669,16260,15732,48490,16267,48559,48661,16258,48822,48709,16231,48975,48859,48721,16073,48540,16224
48817,49008,16254,48878,48954,16261,48946,48815,16122,49004,48136,15788,49002,48876,48939,16198,48680,16264
49059,16140,49067,49098,16176,49059,49089,16188,48815,49049,16002,48809,48752,48882,48946,16318,15767,16307
16280,48920,16269,49045,15924,48751,49075,16217,48883,49062,16122,48959,48895,48600,48909,16032,15600,16251
16199,48974,48727,15794,49076,48947,48661,49037,49062,16105,49048,49030,16054,48957,16024,16039,48826,16141
16188,49026,48974,16195,49114,48841,16155,49165,48909,16294,49181,15942,48918,48979,16302,48666,48730,16112
49032,48798,49061,49053,48887,49006,49125,48946,48845,49145,49062,16078,49137,49041,16139,48557,48873,16304
16068,48924,48972,15937,49008,48968,48546,49058,48904,48696,49101,48562,49082,49036,16028,15530,48693,16291
16338,48917,48828,16313,49042,48917,16286,49082,48995,16284,49117,48951,48946,49093,16126,15898,15168,16237
16289,49169,48937,16221,49176,48929,16160,49099,48989,15932,49028,15903,48903,15568,48958,16164,48833,16275
48921,16081,49139,48953,16256,49154,48862,16368,49165,48918,16403,49186,48687,16089,48774,48667,48775,16317
16283,49066,15896,16205,49129,48942,15955,48981,49162,16285,49100,49080,16196,49027,48677,48546,48848,16276
16398,49094,49006,16307,49193,48762,16113,49218,48994,16055,49257,15813,49121,49103,16134,15845,48832,16138
48981,49288,49053,49162,49242,48892,49183,49146,48987,49111,48983,49019,16055,16102,49111,49023,48937,16235
16091,16265,49147,16173,16293,49190,16059,16323,49153,48935,16355,49168,48627,15914,15706,48947,48835,16299
16431,49003,49096,16315,49277,49056,16342,49327,49085,16481,49339,16047,49043,49074,16385,15416,48907,15875
16299,49217,48959,16016,49221,48773,48907,49174,48898,48794,49118,15805,49049,48748,48956,16164,48972,16129
15863,48524,16034,15747,48526,16025,15759,48426,16041,15136,15825,16109,48810,16084,15919,48766,48872,16212
16158,48671,16248,16146,48784,16214,16104,48785,16186,16018,48584,16242,48969,16210,16108,48630,48948,16260
16079,48827,16272,16036,48860,16273,16006,48891,16266,15862,48556,16280,48948,16237,15953,48625,48919,16281
49169,49045,16185,49213,48662,16328,49182,16041,16412,49175,16332,16289,16225,16241,48998,48545,48953,16301
16274,48936,16239,16519,49029,16414,16312,49089,16397,49063,48904,16303,48797,48977,16292,48922,16147,16247
16227,16185,48976,16120,16269,49181,16078,16386,49190,48881,16310,48979,49104,15456,15945,15992,48915,16312
48897,49273,16212,49062,49286,16489,49205,49288,16465,49139,49189,16278,48803,48950,48897,49094,48626,48804
49222,49015,48939,48937,48442,49153,49240,16300,49202,49345,16403,49331,16384,48890,48949,49046,16133,16395
15782,15972,16160,48513,16126,16154,48740,16121,16194,48855,16058,16248,49036,48745,16082,15954,48693,16264
16181,15896,16230,16092,16030,16248,16038,15929,16257,48376,16032,16249,49024,48676,16080,48574,48691,16268
15905,48724,48820,48413,15645,48918,15779,16105,48894,48616,16105,48737,49013,48897,16178,48791,16025,16324
16042,49144,48940,16017,49192,48874,16151,49196,49042,16284,49187,49002,16223,49113,16124,48647,15256,16225
16067,49175,16139,15380,49189,16290,48897,49198,16271,48826,49168,16259,49012,49036,15746,48819,16026,16211
16193,49017,16062,16149,49046,16113,16002,49065,16027,15964,49057,16084,49001,48952,16034,15424,48913,16105
15932,49003,16158,48787,49034,16148,48929,49045,16098,48971,49034,16150,49016,48794,48520,48188,49067,15733
16112,16140,49198,16279,16084,49265,16178,16066,49235,16273,48516,49156,48779,15830,16164,48676,48874,16162
16059,16186,49107,16245,16156,49151,16302,16092,49155,16338,16091,49134,16387,15894,48670,48989,48967,48972
15884,16170,49054,16111,16160,49050,16174,16172,49047,16177,16200,49021,16211,16219,15903,48977,48969,48775
49076,16016,49165,49048,15919,49190,49015,16167,49203,48813,16133,49219,16270,16205,48924,48953,48963,16024
16073,49073,48714,15874,49184,16051,48897,49167,48799,15862,49118,48929,16257,48771,48800,49001,48931,48980
16343,49104,48513,16348,49175,16124,16267,49213,16036,16289,49209,16166,48973,49145,16313,48779,15987,16224
16119,48757,16170,48080,48847,16235,48764,48851,16235,48709,48415,16216,48948,16277,16024,48924,49068,48942
16454,48786,49075,16485,49069,49134,16286,49158,48962,15845,49143,16363,49302,49026,16059,16410,16052,16187
48811,16191,16089,48896,16109,16164,48939,15927,16259,48930,48521,16180,48961,48777,48938,16206,15476,16256
49103,48816,16267,49075,15721,16244,49085,15969,16256,49117,48833,16242,49089,48704,49030,16263,15886,16199
48905,49100,16331,49123,49131,16402,49131,49076,16329,49149,49084,16266,49078,48951,48992,16018,16020,16135
16365,48998,49049,16415,49069,48804,16396,49128,48780,16432,49088,48164,16210,48931,16288,49018,48549,15885
16234,49026,48917,16298,48995,48772,16275,49006,48714,16313,48919,15892,16031,15733,16312,49061,48774,15120
16289,48907,48829,16318,48870,48670,16309,48904,48766,16320,48678,48556,16165,16077,16226,49053,48863,15860
16005,48896,49217,16230,48932,49227,16263,48806,49239,16349,15534,49183,16195,48136,16299,48990,48786,16097
48837,49042,49030,48654,49145,48997,48765,49132,49082,16160,49048,49068,16264,15959,48631,48927,48937,49045
16227,48961,48819,16173,49043,15956,16116,49061,15954,16147,49024,15972,15749,48609,16184,48988,48759,48752
16219,48927,48987,16257,49029,48907,16232,49047,48899,16261,49032,48677,15977,48913,16276,49017,15120,16055
16265,48843,49013,16274,48940,48982,16273,48918,49025,16288,48927,48897,16177,48849,16264,49060,15669,16072
16388,16066,49148,16408,48898,49151,16418,48961,49137,16399,48911,49112,16278,49026,16321,48974,15649,16004
49036,16020,48816,49062,16169,48968,49091,16265,48945,49116,16167,48810,48916,16026,49049,15984,48991,48332
15991,48907,16197,15774,48855,16222,48522,48913,16217,48700,48818,16198,49030,15869,15938,16023,49029,15747
16169,48749,16017,16158,48791,16131,16147,48857,16124,16049,48814,16204,48939,15971,16144,48763,48991,15952
16153,48855,16096,16123,48858,16138,16025,48904,16093,16047,48924,16222,49009,48425,16140,15759,49012,16038
16326,49001,16256,16282,49053,16310,16223,49137,16314,16226,49083,16332,49030,15893,16259,48858,49000,48722
16042,16192,49103,16223,16197,49204,16291,16144,49151,16190,16279,49208,16238,16171,48983,48790,48986,16119
49059,16230,48912,49009,16250,48966,48935,16282,48990,48903,16276,49038,16252,16145,49001,48454,48983,48948
15779,16259,48848,15923,16237,48954,16094,16251,49000,16022,16236,49024,16176,16144,48903,48677,48998,48830
48582,16240,48898,15799,16230,48971,16070,16232,48985,16050,16214,48997,16233,16142,48893,48789,48984,48846
48668,16227,48912,48260,16204,48936,15946,16204,48930,15765,16187,48920,16177,16170,48823,48803,48980,48857
48719,16217,48912,48104,16204,48953,15947,16199,48944,15979,16197,48977,16227,16149,48896,48817,48978,48904
16172,16255,49002,16199,16196,49049,16199,16153,49062,16181,16131,49091,16275,48414,49018,48907,48954,48907
16082,16171,48646,15716,16166,48840,48871,16188,48809,49003,16154,48777,49028,16246,48990,15878,48981,16120
15816,16091,16274,48419,16164,16260,48282,16163,16261,48866,16182,16239,48988,16256,48776,15887,48938,16215
16182,16209,16095,16187,16203,16088,16199,16157,16138,16059,16187,16171,48907,16198,16066,48680,48936,16197
16086,16186,16105,16072,16200,16092,16098,16180,16132,15833,16196,16162,48907,16219,15975,48607,48940,16185
16094,16181,16106,16083,16197,16093,16113,16178,16131,15905,16205,16147,48886,16215,15997,48662,48937,16189
16075,16181,16108,16077,16202,16074,16107,16193,16086,15877,16213,16126,48875,16213,15934,48658,48933,16190
16011,16157,16122,16047,16204,16033,16089,16216,16021,15685,16237,16065,48882,16222,15844,48690,48939,16203
16053,15806,16044,15798,15967,15943,48412,15970,16019,48368,16080,15720,48806,16030,16002,48652,48952,16217
16217,48870,16172,16140,48924,16254,15994,48935,16216,16009,48916,16259,48944,48869,16210,48724,48864,16196
16132,49002,16090,16032,49017,16088,15879,49004,15914,16032,48984,16076,48815,48970,16152,48811,48814,16254
16096,49064,16096,16004,49078,16155,15689,49101,16144,15966,49087,16207,48907,49034,16150,48721,48690,16261
15928,49007,48687,15740,49026,48660,48649,49028,48768,15896,49042,48551,48733,49052,16034,48172,48775,16277
15494,49057,48704,48759,49064,48489,48892,49051,48670,48761,49052,47680,48828,49024,15951,48842,48774,16228
15981,49043,48804,15802,49057,48616,48657,49063,48648,15624,49067,15881,48852,49032,16115,48849,48730,16218
16139,49039,48667,16078,49057,15943,15945,49065,15900,16083,49051,16097,48772,48936,16181,48938,48750,16140
16160,48975,48386,16091,48993,15991,15963,48996,15995,16033,48940,16122,48814,48683,16165,48959,48875,16040
16205,48703,15696,16176,48823,16043,16145,48857,16039,16114,48800,16179,48851,15830,16235,48941,48949,15933
16202,15847,15939,16185,15761,16031,16171,47776,16017,16160,16009,16067,48676,16131,16164,48924,48951,15464
16174,16135,15248,16199,16117,48409,16183,16051,15761,16145,16111,15983,15304,16193,16050,48909,48947,48627
15989,16207,48800,16036,16202,48866,16060,16087,15906,16056,16149,15392,15904,16219,48488,48896,48946,48756
16032,16181,48782,16089,16170,48778,16131,16158,48734,16120,16215,48849,16099,16240,48659,48933,48927,48779
16089,16169,48914,16145,16161,48946,16161,16128,48905,16138,16139,48832,16142,16187,15931,48952,48918,48843
16077,16015,48899,16144,15992,48853,16171,16017,48909,16200,16131,48927,16250,16207,48627,49012,48896,48857
16207,48586,48936,16245,15280,48908,16242,48558,48896,16265,16039,48878,16259,16235,15562,49052,48860,48768
16305,48604,49061,16345,48734,49031,16323,48693,49061,16313,15991,49024,16199,15978,16133,49029,48820,48577
16320,48824,48742,16294,48789,48728,16271,48778,48845,16237,15778,48786,48652,15986,16037,48986,48796,16070
15667,48609,48364,15705,48717,16195,48473,48787,16244,48773,48751,16284,49077,48677,16290,48512,48679,16173
15730,48950,16302,48849,48909,16298,48910,48938,16281,48927,48970,16281,49034,48906,16128,15849,48548,16199
48792,48919,16178,48852,48989,16317,48900,49030,16282,48865,49056,16264,49004,48992,16079,16133,15526,16200
15936,49030,48524,15778,49070,15328,48732,49065,48777,48736,49063,48758,48831,49030,15974,15965,15769,16257
16121,49008,48926,15932,49037,48955,48554,49048,48966,15665,49054,48942,48935,49028,16004,48682,48332,16232
16162,49012,48902,16007,49024,48890,48192,49026,48873,15617,48999,48817,48822,48874,16027,48938,48693,16184
16213,48817,48847,16164,48854,48900,16130,48909,48879,16133,48940,48787,48819,48603,16138,48893,48812,16154
16233,15820,48803,16226,48680,48897,16190,48907,48890,16182,48980,48802,48920,48634,16214,48897,48786,16181
16237,16224,48460,16199,48860,15976,16273,49022,15506,16338,48826,48574,48855,15880,16282,48969,48753,16212
16260,15784,48659,16253,48399,48872,16232,48721,48910,16258,48621,48740,16088,16019,16218,49040,48770,16001
16189,16146,48961,16216,15902,48951,16218,48686,48858,16260,15464,48792,16142,16038,16203,49021,48785,48543
16248,48622,48996,16289,48752,48981,16323,48850,48988,16363,48733,48948,16308,16069,16000,49045,48733,48727
16274,48825,49065,16277,48788,49014,16282,48788,48980,16258,15683,48919,15937,16142,15790,49014,48771,15980
16226,15616,48960,16234,15651,48887,16185,15981,48900,16029,16121,48907,48928,15969,15987,48838,48781,16198
16191,16081,15833,16156,16036,15906,16165,15910,16005,16023,15832,16132,48981,48551,16153,15896,48679,16268
16023,48584,16208,15506,48736,16162,48769,48876,16138,48887,49061,16219,49035,48819,16024,16026,48620,16259
15904,48962,16299,48765,49028,16276,48884,49047,16211,48922,49033,15912,48971,48895,48657,15945,48628,16235
16162,49049,16218,15546,49103,16220,48861,49097,16100,48821,49044,15344,48943,48697,48552,48624,48667,16221
16123,48985,15854,15948,49000,48652,15216,48972,48865,15512,48959,48903,48961,48874,16002,48554,48144,16252
16120,48952,48418,16017,48967,48842,15790,48930,48943,15870,48971,48925,48980,48890,16045,48358,15749,16258
16143,49032,15944,15984,49044,48645,48344,49028,48876,48256,49023,48843,48986,48771,16008,48715,48415,16241
15837,48929,15966,15950,49039,16040,48662,49056,15670,15968,49102,16129,48962,48548,16131,48786,48647,16209
16165,48903,16121,16083,48919,16154,16055,48827,16039,16026,48475,16127,48903,15937,16069,48916,48787,16196
16200,48643,16047,16178,48288,16046,16162,15546,16049,16131,16041,16055,48800,16023,16070,48911,48844,16246
16243,48741,16141,16196,48786,16208,16163,48840,16233,16050,48727,16292,49036,15432,16251,48800,48774,16238
16262,48794,16039,16205,48832,16099,16175,48874,16146,16154,48687,16218,48905,48490,16206,48941,48644,16227
16234,48934,16044,16178,48932,16146,16133,48938,16197,16135,48654,16250,48921,15844,16194,48991,48747,16264
16169,48865,16032,16128,48887,16103,16036,48896,16147,16015,48702,16183,48934,48707,16172,48835,48766,16228
16264,48916,16077,16242,49022,16175,16175,49071,16214,16177,49011,16278,49001,48860,16266,48833,48722,16217
16111,48883,16032,16035,48889,16079,15849,48884,16105,15820,48700,16161,48905,15749,16044,48841,48788,16235
16180,48949,48505,16133,49014,48478,16037,49036,48314,16056,49050,16176,48960,48909,16173,48802,15707,16208
16270,48875,49007,16251,48946,49044,16180,49031,49058,16166,49104,48959,49063,49041,16263,48876,16074,16261
16290,48679,48948,16274,48829,48974,16249,48899,49000,16243,48977,48932,48806,48931,16239,48980,15558,16132
48248,48932,16141,48780,48936,16155,48826,48890,16190,48820,48220,16237,15783,16266,48769,48672,48996,16027
16259,48669,16154,16247,48914,16136,16218,48964,16097,16196,48930,16180,48807,16160,16231,48919,48938,16124
16169,16040,16095,16248,48711,16147,16178,48966,16173,16272,48959,16240,48653,16018,16265,48896,48934,16062
16257,16166,48702,16264,16145,48787,16260,16059,48566,16214,16161,48413,15903,16210,16113,48937,48954,48595
16136,16143,15504,16158,16133,48512,16206,16115,48774,16179,16111,48828,16161,16192,15562,48948,48896,48811
16077,16234,15637,16144,16219,48709,16179,16202,48821,16167,16185,48901,16148,16226,15912,48963,48933,48827
16048,16304,48786,16161,16268,48739,16169,16221,48528,16164,16188,48702,16130,16215,16026,48944,48924,48798
16147,15892,48415,16141,16116,15584,16143,16126,48262,16103,15998,16018,16156,16146,16063,49028,48902,48592
16190,15866,15983,16202,48784,16045,16155,48908,16051,16106,49001,16012,48945,47904,16170,48893,48904,16093
16216,48895,16123,16196,48978,16063,16158,49038,15982,16168,49038,16083,48977,48901,16260,48848,48798,16246
16298,48793,15653,16299,48972,16064,16270,49040,16060,16261,49007,16160,48918,48916,16263,48906,48893,16128
16304,48702,16091,16166,48822,16136,16107,48817,16098,15923,48528,16139,48917,16081,16129,48992,48934,48469
15974,16129,48931,16088,16182,49062,16142,16197,49068,16156,16169,49067,16220,16190,48785,48943,48912,48805
16170,16247,49028,16194,16232,49061,16178,16177,49036,16157,16148,49002,16052,16156,15560,48943,48941,48424
16070,16169,15831,16036,16186,15784,16063,16183,15779,15682,16128,16097,48839,16139,16104,48776,48936,16128
15882,48515,16234,16024,15887,16201,15955,15881,16172,48681,48773,16271,48996,16051,16079,48641,48916,16145
16102,48662,16230,15933,48918,16303,48596,49024,16321,15432,48792,16242,48932,16128,15844,48765,48901,16194
15938,48750,16241,48262,48817,16228,48703,48870,16224,48792,48877,16239,49032,16098,15514,15631,48906,16248
15584,48915,16193,48725,48934,16196,48845,48930,16183,48826,48908,16168,48993,15927,15528,48449,48861,16278
16019,49016,16166,15671,49042,16164,48729,49040,16124,48773,49024,16118,49008,48298,15671,15184,48831,16222
48148,49019,48731,48789,48993,48856,48875,48961,48878,48817,48997,48809,48905,48959,48680,15801,48808,16266
16185,49045,15727,16134,49084,48777,15940,49112,48877,15815,49116,48822,49049,48954,15945,15912,48458,16176
15822,48823,48892,15762,48828,48943,15232,48881,48959,15682,48969,48941,48942,49039,15887,16051,48583,16259
16173,48969,48938,16067,48972,48976,15938,48990,48978,15976,49007,48930,48828,48955,15960,48908,48469,16139
16258,48789,48903,16230,48901,48952,16178,48967,48958,16174,49009,48898,48865,48955,16173,48924,48728,16036
16262,48805,48832,16214,48906,48839,16162,48945,48808,16161,48919,48592,15760,48368,16154,49046,48703,48554
16194,16080,48773,16228,16031,48785,16220,15768,48689,16236,15689,15518,16097,15880,16234,49054,48768,48558
16200,16233,48776,16270,16151,48769,16277,16020,48703,16266,15718,15368,16135,15944,16234,49003,48686,48768
16190,16014,48779,16237,16019,48878,16247,15512,48822,16256,15919,48780,16187,16122,16130,49025,48783,48775
16181,48402,48913,16264,15744,48957,16259,48389,48921,16265,16022,48840,16167,16170,16144,49037,48736,48560
16259,16010,49044,16289,15929,49013,16281,15849,48961,16289,16029,48808,16076,16153,16213,49026,48677,15979
16279,15898,48896,16288,15959,48851,16301,15645,48768,16292,16070,48605,16015,16140,16180,49010,48721,16113
16164,16162,48956,16153,16186,48935,16136,16205,48845,15996,16228,48653,48904,16244,16040,48865,48921,16170
48410,16138,48530,48779,16168,15859,48773,16216,15900,48832,16245,15490,48914,16228,48748,48736,48886,16181
15881,16198,16040,48530,16241,15764,48270,16270,15606,48803,16234,15837,49030,16086,15779,48494,48781,16271
16025,48968,16072,16186,49044,16181,16135,49075,16132,15945,49044,16162,49003,48739,16095,48382,48693,16251
16121,48939,15280,16044,48987,48532,15797,49020,48476,15942,49036,48308,49017,48899,16128,48780,48530,16247
16284,48991,15928,16263,49077,47776,16196,49121,48695,16156,49120,48797,49033,48879,16207,48696,48700,16170
16241,48811,48204,16213,48922,48692,16170,48948,48811,16149,48951,48842,48900,48835,16145,48776,48648,16228
16137,48857,48774,16005,48909,48819,15618,48932,48797,48474,48939,48757,48973,15691,15968,48838,48701,16238
16215,49032,16052,16140,49098,16020,15905,49153,15899,15912,49157,16048,49008,15664,15961,48298,48642,16245
16163,15974,16076,16071,16062,16030,16106,16054,16080,15743,16087,16137,48947,16023,15976,48570,48654,16233
16165,48672,16251,16118,48666,16288,15966,48711,16286,48602,15874,16273,49031,16013,15913,48398,48320,16284
48874,48881,16267,48947,48398,16217,49003,15883,16225,49033,15932,16158,49046,15772,48850,16133,48048,16257
48831,48862,16259,48954,48684,16216,48987,15794,16188,49027,15594,16130,48995,48435,48945,16117,48531,16257
48599,48930,16262,48823,48880,16230,48906,48853,16207,48970,48935,16209,49015,48833,48903,16139,48496,16224
15272,48994,16162,48895,48980,16170,48963,48920,16134,48992,48926,16073,49003,48896,48827,15982,15598,16235
16068,48914,16178,15860,48933,16181,48541,48929,16129,48786,48974,16116,48950,48946,48376,16067,48814,16221
48915,49034,15803,48955,49052,15914,49016,49030,48719,48943,49014,48965,48457,49084,48954,15692,16162,16224
49074,49000,48972,49079,49008,49007,49106,48986,49045,49055,49088,49015,48809,49122,48949,16087,16258,16188
48962,48985,48932,48937,49009,48928,48998,49032,48935,48922,49069,48880,48702,49040,48763,15953,16252,16064
48876,48789,49041,48854,48790,49050,48858,48681,49061,48677,48925,49043,16173,49012,48865,48659,16269,16069
48240,16095,49021,15926,16126,49038,16087,16152,49035,16153,16100,49043,16260,48960,48546,48690,16176,16052
16139,15966,49060,16195,15807,49067,16221,15906,49057,16250,48592,48995,16207,48793,16129,49027,15935,15876
16274,16097,48804,16179,48308,48602,16178,48664,48515,16123,48693,16058,48894,16098,16161,48955,48971,48793
48669,16294,49030,15582,16305,49066,15872,16312,49029,15931,16288,49042,16261,16232,48790,48981,48842,48885
48790,48944,49028,48950,49018,49029,49017,48864,49070,48897,48769,49108,16257,16174,48986,49075,48902,48890
16197,49059,49159,16101,49153,49134,48575,49158,49139,15520,49152,49132,48525,49109,48256,49024,48472,15817
48529,49027,48640,48794,49040,48698,48913,49054,48774,48847,49061,48664,48963,49035,48813,16180,48482,16183
15808,48721,48839,48479,48997,48744,48880,49059,48270,48859,49130,16144,49086,49122,16229,16197,16029,16218
15865,48405,48160,15708,48553,15685,48590,48574,15764,48766,48751,48563,48878,48914,48775,48664,48220,16232
16101,16024,16045,16099,16116,16032,16083,16123,16056,15296,16144,16076,48951,15969,48535,15771,48891,16216
16291,48422,16087,16269,15882,15930,16276,16005,15756,16200,15934,16170,48822,16147,16007,48924,48863,16264
16274,48827,15936,16265,49021,16128,16201,49067,16124,16295,49125,16271,48882,15932,16286,48967,48678,16213
16271,48719,15813,16264,48922,15662,16238,48976,48457,16215,48997,15592,48938,15844,16227,48928,48739,16162
16256,48730,48232,16233,48905,48571,16200,48947,48681,16189,48965,48504,48857,15945,16219,48952,48753,16173
16148,48769,48144,16166,48993,15864,16063,49038,15787,16120,49034,16108,48991,15949,16297,48927,48895,16182
16202,15992,48838,16129,16104,48913,16155,16099,48866,16098,16118,48855,15925,16084,48831,48964,48745,15986
48819,16169,49013,16164,16034,49070,16239,16203,49100,16252,16157,49108,16373,16245,49011,49006,48924,48924
16350,48926,48905,16306,49053,49019,16217,49109,49030,16146,49111,49021,49059,48787,16168,48955,48854,48894
16175,48714,48910,16155,48892,48964,16089,48952,49032,16021,49035,49043,49064,49076,16050,16212,48782,16251
16013,48816,16083,15400,48861,16126,15616,48787,16053,48248,48853,16075,49009,48925,16108,48597,48708,16293
16170,15724,16153,16103,15959,16135,16093,15857,16155,15944,16008,16181,48938,16080,15994,48709,48838,16177
16302,48523,16141,16297,48716,16177,16279,48875,16189,16253,48630,16249,48902,16071,16219,48922,48787,16210
16237,15930,16004,16202,15788,16095,16189,48374,16133,16134,15950,16178,48854,16159,16144,48929,48823,16179
16236,48096,16092,16224,48522,16131,16209,48690,16141,16168,15939,16159,15546,16174,16159,49006,48832,16083
16263,15855,16070,16266,48724,16079,16251,48845,16092,16243,48697,16148,15827,16145,16172,48983,48840,15912
